strain (F11), stress EBSD data set 1, stress EBSD data set 2, stress EBSD data set 3 ... stress EBSD data set 24, stress mean, stress std
0.99998,-0.00226933051325982,-0.00221869663646623,-0.00225638354373597,-0.00222243751000825,-0.00217836104864108,-0.00217562980576941,-0.0021998331442191,-0.00214783567964426,-0.00214428813151392,-0.0022128476257108,-0.00220203095560046,-0.00225020145151815,-0.00220591538415683,-0.00218838233041209,-0.00221914868098773,-0.00220404296391497,-0.00212916800580474,-0.00225628993903173,-0.00215266069943023,-0.00225318435398869,-0.00218186583094652,-0.00221793284120401,-0.00218701586912711,-0.00223634559381798,-0.00220457618912125,3.83695026201499e-05
0.99996,-0.00453866102654336,-0.00443739327269978,-0.00451276708719295,-0.00444487502001539,-0.00435672209733123,-0.00435125961163082,-0.00439966628862339,-0.00429567135921786,-0.00428857626279734,-0.00442569525139662,-0.00440406191129292,-0.00450040290284937,-0.00441183076840565,-0.00437676466082418,-0.00443829736190832,-0.0044080859276436,-0.00425833601149345,-0.00451257987796841,-0.00430532139876473,-0.0045063687077917,-0.00436373166200982,-0.00443586568259336,-0.00437403173829736,-0.00447269118761225,-0.00440915237820433,7.67390052235549e-05
0.99994,-0.0068079915398063,-0.00665608990896038,-0.00676915063065294,-0.00666731253000197,-0.00653508314595085,-0.00652688941744668,-0.00659949943300479,-0.00644350703877013,-0.0064328643940604,-0.00663854287708576,-0.00660609286696374,-0.00675060435418353,-0.00661774615263395,-0.00656514699121475,-0.00665744604278243,-0.00661212889137458,-0.00638750401718484,-0.00676886981690815,-0.00645798209807931,-0.00675955306157146,-0.00654559749302679,-0.00665379852395971,-0.0065610476074949,-0.00670903678138365,-0.00661372856727092,0.000115108507831274
0.99992,-0.00907732205306612,-0.00887478654521739,-0.00902553417413462,-0.00888975004001022,-0.00871344419461594,-0.00870251922330809,-0.00879933257740909,-0.00859134271834372,-0.00857715252531973,-0.00885139050277158,-0.00880812382265619,-0.00900080580551476,-0.00882366153688276,-0.00875352932160246,-0.00887659472370302,-0.00881617185512814,-0.00851667202287355,-0.00902515975584483,-0.00861064279741381,-0.00901273741539795,-0.00872746332404117,-0.00887173136532403,-0.00874806347666515,-0.00894538237520163,-0.00881830475635191,0.000153478010440635
0.9999,-0.0113466525663497,-0.0110934831814762,-0.0112819177176163,-0.0111121875500422,-0.0108918052432821,-0.0108781490291695,-0.0109991657218122,-0.0107391783979173,-0.0107214406566031,-0.0110642381284587,-0.0110101547783237,-0.0112510072568946,-0.0110295769211316,-0.0109419116520146,-0.0110957434046226,-0.0110202148188807,-0.0106458400285863,-0.0112814496948063,-0.0107633034967736,-0.011265921769201,-0.0109093291551045,-0.011089664206712,-0.0109350793458843,-0.0111817279689959,-0.0110228809454441,0.000191847513046602
0.99988,-0.0136159830796343,-0.0133121798177332,-0.0135383012610733,-0.0133346250600256,-0.0130701662919472,-0.0130537788350309,-0.0131989988662402,-0.0128870140774909,-0.0128657287878625,-0.0132770857541695,-0.0132121857340162,-0.0135012087082504,-0.0132354923053804,-0.0131302939824266,-0.0133148920855432,-0.0132242577826333,-0.012775008034275,-0.013537739633743,-0.0129159641961081,-0.0135191061230275,-0.013091194986143,-0.0133075970481014,-0.0131220952150545,-0.0134180735628139,-0.0132274571345302,0.000230217015656524
0.99986,-0.0158853135929179,-0.0155308764540154,-0.015794684804555,-0.0155570625700576,-0.0152485273405883,-0.0152294086408923,-0.0153988320106196,-0.0150348497570645,-0.0150100169191218,-0.0154899333798553,-0.0154142166897086,-0.0157514101595817,-0.0154414076896054,-0.0153186763128387,-0.015534040766439,-0.0154283007463619,-0.0149041760399878,-0.0157940295727045,-0.0150686248954442,-0.0157722904768539,-0.0152730608171815,-0.0155255298894894,-0.0153091110842736,-0.015654419156607,-0.0154320333236152,0.00026858651826565
0.99984,-0.0181546441061777,-0.017749573090249,-0.0180510683480366,-0.0177795000800659,-0.0174268883892544,-0.0174050384467537,-0.0175986651550476,-0.0171826854366381,-0.0171543050504303,-0.0177027810055661,-0.0176162476454011,-0.0180016116109375,-0.0176473230738542,-0.0175070586432508,-0.0177531894473347,-0.0176323437101144,-0.0170333440456512,-0.0180503195116411,-0.0172212855947787,-0.018025474830632,-0.0174549266482448,-0.0177434627308537,-0.017496126953469,-0.0178907647504013,-0.0176366095126993,0.000306956020868643
0.99982,-0.0204239746194158,-0.0199682697265096,-0.0203074518914966,-0.0200019375900276,-0.019605249437898,-0.0195806682525937,-0.0197984982994052,-0.0193305211161904,-0.0192985931816683,-0.0199156286312303,-0.0198182786010719,-0.0202518130622471,-0.0198532384581064,-0.0196954409736414,-0.0199723381282337,-0.0198363866738215,-0.0191625120513426,-0.0203066094505809,-0.0193739462941169,-0.0202786591844367,-0.0196367924792618,-0.0199613955722201,-0.0196831428226414,-0.0201271103441975,-0.0198411857017648,0.000345325523474707
0.9998,-0.0226933051326993,-0.0221869663627666,-0.0225638354349536,-0.0222243751000596,-0.0217836104865391,-0.021756298058431,-0.0219983314438083,-0.021478356795764,-0.0214428813129276,-0.0221284762569411,-0.0220203095567644,-0.0225020145136029,-0.0220591538423552,-0.0218838233040535,-0.0221914868091294,-0.0220404296375741,-0.0212916800570313,-0.0225628993895424,-0.0215266069934514,-0.0225318435382632,-0.0218186583103009,-0.0221793284136094,-0.0218701586918368,-0.0223634559380155,-0.0220457618908509,0.000383695026087693
0.99978,-0.024962635645984,-0.0244056629990254,-0.0248202189784592,-0.0244468126100678,-0.0239619715352042,-0.0239319278642924,-0.0241981645882363,-0.0236261924753376,-0.023587169444211,-0.0243413238826519,-0.0242223405124568,-0.0247522159649588,-0.024265069226604,-0.0240722056344412,-0.02441063549005,-0.0242444726013276,-0.0234208480627441,-0.024819189328479,-0.0236792676927875,-0.0247850278920662,-0.0240005241413395,-0.0243972612549974,-0.0240571745610307,-0.0245998015317849,-0.0242503380799391,0.000422064528694121
0.99976,-0.0272319661592438,-0.0266243596352824,-0.0270766025219409,-0.0266692501200761,-0.0261403325838703,-0.0261075576701538,-0.0263979977326157,-0.0257740281549112,-0.0257314575754704,-0.0265541715083377,-0.0264243714681255,-0.02700241741629,-0.026470984610829,-0.0262605879648533,-0.0266297841709457,-0.0264485155650802,-0.0255500160684328,-0.0270754792674405,-0.0258319283921473,-0.0270382122458678,-0.026182389972378,-0.0266151940963854,-0.0262441904302261,-0.0268361471256029,-0.0264549142690211,0.000460434031300586
0.99974,-0.0295012966725273,-0.0288430562715646,-0.0293329860654226,-0.0288916876300832,-0.0283186936325114,-0.0282831874760152,-0.0285978308770437,-0.0279218638344848,-0.0278757457067548,-0.0287670191340248,-0.0286264024238179,-0.0292526188676698,-0.0286768999950778,-0.0284489702952654,-0.0288489328518663,-0.0286525585288327,-0.0276791840741455,-0.0293317692063772,-0.0279845890914818,-0.0292913965996942,-0.0283642558034413,-0.0288331269377497,-0.0284312062994201,-0.0290724927194209,-0.0286594904581122,0.00049880353390923
0.99972,-0.0317706271857654,-0.0310617529078,-0.0315893696088579,-0.0311141251400698,-0.0304970546811551,-0.0304588172818552,-0.0307976640214014,-0.030069699514037,-0.0300200338379928,-0.030979866759689,-0.0308284333794887,-0.0315028203189793,-0.0308828153793299,-0.0306373526256559,-0.0310680815327643,-0.0308566014925398,-0.0298083520798129,-0.0315880591453169,-0.03013724979082,-0.0315445809534755,-0.0305461216344582,-0.0310510597791411,-0.0306182221685939,-0.0313088383131934,-0.0308640666471747,0.000537173036514189
0.9997,-0.0340399576990501,-0.0332804495440587,-0.0338457531523395,-0.0333365626500781,-0.0326754157298212,-0.0326344470877166,-0.0329974971658294,-0.0322175351936106,-0.0321643219692762,-0.0331927143853998,-0.0330304643351563,-0.0337530217703352,-0.0330887307635788,-0.0328257349560681,-0.03328723021366,-0.0330606444562923,-0.0319375200855256,-0.0338443490842536,-0.0322899104901309,-0.033797765307302,-0.0327279874654967,-0.0332689926205054,-0.0328052380377879,-0.0335451839069866,-0.0330686428362608,0.000575542539121669
