strain (F12), twin GBs- stress, random GBs- stress, strains (F12)- Twin GBs- stress
0.00766,0.334929005061394,0.845279497734069,-0.00766,-0.335422401684204
0.00768,0.334929005061407,0.847486493811705,-0.00768,-0.33542240168422
0.0077,0.334929005061418,0.849693489889339,-0.0077,-0.335422401684233
0.00772,0.334929005061429,0.851900485966974,-0.00772,-0.335422401684245
0.00774,0.334929005061438,0.854107482044608,-0.00774,-0.335422401684256
0.00776,0.334929005061445,0.856314478122244,-0.00776,-0.335422401684264
0.00778,0.334929005061452,0.858521474199878,-0.00778,-0.335422401684273
0.0078,0.334929005061459,0.860728470277513,-0.0078,-0.335422401684278
0.00782,0.334929005061465,0.862935466355147,-0.00782,-0.335422401684282
0.00784,0.334929005061471,0.865142462432783,-0.00784,-0.335422401684288
0.00786,0.334929005061472,0.867349458510417,-0.00786,-0.335422401684295
0.00788,0.334929005061476,0.869556454588051,-0.00788,-0.335422401684297
0.0079,0.33492900506148,0.871763450665686,-0.0079,-0.335422401684304
0.00792,0.334929005061485,0.873970446743321,-0.00792,-0.335422401684305
0.00794,0.334929005061488,0.876177442820956,-0.00794,-0.335422401684308
0.00796,0.33492900506149,0.87838443889859,-0.00796,-0.335422401684314
0.00798,0.334929005061488,0.880591434976224,-0.00798,-0.335422401684316
0.008,0.334929005061491,0.882798431053858,-0.008,-0.335422401684317
0.00802,0.334929005061493,0.885005427131495,-0.00802,-0.335422401684316
0.00804,0.334929005061497,0.887212423209128,-0.00804,-0.335422401684321
0.00806,0.334929005061498,0.889419419286763,-0.00806,-0.335422401684323
0.00808,0.334929005061496,0.891626415364398,-0.00808,-0.335422401684323
0.0081,0.334929005061501,0.893833411442033,-0.0081,-0.335422401684324
0.00812,0.334929005061501,0.896040407519668,-0.00812,-0.335422401684329
0.00814,0.334929005061502,0.898247403597301,-0.00814,-0.335422401684325
0.00816,0.334929005061504,0.900454399674936,-0.00816,-0.335422401684326
0.00818,0.334929005061504,0.902661395752572,-0.00818,-0.33542240168433
0.0082,0.334929005061501,0.904868391830206,-0.0082,-0.33542240168433
0.00822,0.334929005061502,0.90707538790784,-0.00822,-0.335422401684329
0.00824,0.334929005061503,0.909282383985475,-0.00824,-0.335422401684331
0.00826,0.334929005061503,0.91148938006311,-0.00826,-0.335422401684333
0.00828,0.334929005061506,0.913696376140745,-0.00828,-0.335422401684332
0.0083,0.334929005061506,0.915903372218379,-0.0083,-0.335422401684329
0.00832,0.334929005061503,0.918110368296013,-0.00832,-0.335422401684329
0.00834,0.334929005061503,0.920317364373649,-0.00834,-0.335422401684334
0.00836,0.334929005061507,0.922524360451283,-0.00836,-0.335422401684333
0.00838,0.334929005061507,0.924731356528918,-0.00838,-0.335422401684332
0.0084,0.334929005061507,0.926938352606552,-0.0084,-0.335422401684336
0.00842,0.334929005061508,0.929145348684188,-0.00842,-0.335422401684331
0.00844,0.334929005061508,0.931352344761822,-0.00844,-0.335422401684331
0.00846,0.334929005061504,0.933559340839457,-0.00846,-0.335422401684332
0.00848,0.334929005061504,0.935766336917091,-0.00848,-0.335422401684334
0.0085,0.334929005061505,0.937973332994727,-0.0085,-0.335422401684333
0.00852,0.334929005061505,0.94018032907236,-0.00852,-0.335422401684334
0.00854,0.334929005061506,0.942387325149993,-0.00854,-0.335422401684333
0.00856,0.334929005061507,0.944594321227627,-0.00856,-0.335422401684335
0.00858,0.334929005061504,0.946801317305262,-0.00858,-0.335422401684332
0.0086,0.334929005061505,0.949008313382897,-0.0086,-0.335422401684332
0.00862,0.334929005061506,0.951215309460531,-0.00862,-0.335422401684334
0.00864,0.334929005061509,0.953422305538166,-0.00864,-0.335422401684335
0.00866,0.334929005061509,0.955629301615802,-0.00866,-0.335422401684334
0.00868,0.334929005061508,0.957836297693436,-0.00868,-0.335422401684336
0.0087,0.334929005061508,0.96004329377107,-0.0087,-0.335422401684333
0.00872,0.334929005061506,0.962250289848704,-0.00872,-0.335422401684335
0.00874,0.334929005061506,0.96445728592634,-0.00874,-0.335422401684331
0.00876,0.334929005061506,0.966664282003974,-0.00876,-0.335422401684335
0.00878,0.334929005061506,0.968871278081609,-0.00878,-0.335422401684334
0.0088,0.334929005061507,0.971078274159243,-0.0088,-0.335422401684333
0.00882,0.334929005061507,0.973285270236879,-0.00882,-0.335422401684334
0.00884,0.334929005061503,0.975492266314514,-0.00884,-0.335422401684336
0.00886,0.334929005061506,0.977699262392147,-0.00886,-0.335422401684331
0.00888,0.334929005061507,0.979906258469782,-0.00888,-0.335422401684333
0.0089,0.334929005061507,0.982113254547418,-0.0089,-0.335422401684335
0.00892,0.33492900506151,0.984320250625052,-0.00892,-0.335422401684334
0.00894,0.334929005061509,0.986527246702686,-0.00894,-0.335422401684334
0.00896,0.334929005061506,0.98873424278032,-0.00896,-0.335422401684336
0.00898,0.334929005061506,0.990941238857956,-0.00898,-0.335422401684332
0.009,0.334929005061508,0.993148234935591,-0.009,-0.335422401684333
0.00902,0.334929005061508,0.995355231013225,-0.00902,-0.335422401684332
0.00904,0.334929005061508,0.997562227090859,-0.00904,-0.335422401684336
0.00906,0.334929005061508,0.999769223168495,-0.00906,-0.335422401684335
0.00908,0.334929005061508,1.00197621924613,-0.00908,-0.335422401684334
0.0091,0.334929005061504,1.00418321532376,-0.0091,-0.335422401684334
0.00912,0.334929005061506,1.0063902114014,-0.00912,-0.335422401684333
0.00914,0.334929005061508,1.00859720747903,-0.00914,-0.335422401684332
0.00916,0.334929005061508,1.01080420355667,-0.00916,-0.335422401684334
0.00918,0.334929005061508,1.0130111996343,-0.00918,-0.335422401684336
0.0092,0.334929005061511,1.01521819571194,-0.0092,-0.335422401684334
0.00922,0.334929005061507,1.01742519178957,-0.00922,-0.335422401684335
0.00924,0.334929005061507,1.01963218786721,-0.00924,-0.33542240168433
0.00926,0.334929005061507,1.02183918394484,-0.00926,-0.335422401684337
0.00928,0.334929005061509,1.02404618002248,-0.00928,-0.335422401684333
0.0093,0.334929005061509,1.02625317610011,-0.0093,-0.335422401684333
0.00932,0.334929005061508,1.02846017217775,-0.00932,-0.335422401684335
0.00934,0.334929005061508,1.03066716825538,-0.00934,-0.335422401684336
0.00936,0.334929005061505,1.03287416433301,-0.00936,-0.335422401684334
0.00938,0.334929005061506,1.03508116041065,-0.00938,-0.335422401684333
0.0094,0.334929005061506,1.03728815648828,-0.0094,-0.335422401684334
0.00942,0.334929005061508,1.03949515256592,-0.00942,-0.335422401684333
0.00944,0.334929005061509,1.04170214864355,-0.00944,-0.335422401684333
0.00946,0.334929005061508,1.04390914472119,-0.00946,-0.335422401684336
0.00948,0.334929005061508,1.04611614079882,-0.00948,-0.335422401684335
0.0095,0.334929005061508,1.04832313687646,-0.0095,-0.335422401684334
0.00952,0.334929005061508,1.05053013295409,-0.00952,-0.335422401684335
0.00954,0.334929005061508,1.05273712903173,-0.00954,-0.335422401684336
0.00956,0.33492900506151,1.05494412510936,-0.00956,-0.335422401684332
0.00958,0.334929005061509,1.057151121187,-0.00958,-0.335422401684333
0.0096,0.334929005061509,1.05935811726463,-0.0096,-0.335422401684335
0.00962,0.334929005061505,1.06156511334227,-0.00962,-0.335422401684334
0.00964,0.334929005061506,1.0637721094199,-0.00964,-0.335422401684334
0.00966,0.334929005061507,1.06597910549753,-0.00966,-0.335422401684333
0.00968,0.334929005061507,1.06818610157517,-0.00968,-0.335422401684336
0.0097,0.334929005061509,1.0703930976528,-0.0097,-0.335422401684333
0.00972,0.334929005061509,1.07260009373044,-0.00972,-0.335422401684332
0.00974,0.334929005061506,1.07480708980807,-0.00974,-0.335422401684334
0.00976,0.334929005061507,1.07701408588571,-0.00976,-0.335422401684335
0.00978,0.33492900506151,1.07922108196334,-0.00978,-0.335422401684334
0.0098,0.33492900506151,1.08142807804098,-0.0098,-0.335422401684333
0.00982,0.33492900506151,1.08363507411861,-0.00982,-0.335422401684333
0.00984,0.334929005061511,1.08584207019625,-0.00984,-0.335422401684333
0.00986,0.334929005061507,1.08804906627388,-0.00986,-0.335422401684334
0.00988,0.334929005061507,1.09025606235152,-0.00988,-0.335422401684336
0.0099,0.334929005061508,1.09246305842915,-0.0099,-0.335422401684334
0.00992,0.334929005061511,1.09467005450678,-0.00992,-0.335422401684335
0.00994,0.33492900506151,1.09687705058442,-0.00994,-0.335422401684331
0.00996,0.334929005061509,1.09908404666205,-0.00996,-0.335422401684337
0.00998,0.334929005061509,1.10129104273969,-0.00998,-0.335422401684333
0.01,0.334929005061507,1.10349803881732,-0.01,-0.335422401684333
0.01002,0.334929005061507,1.10570503489496,-0.01002,-0.335422401684335
0.01004,0.334929005061507,1.10791203097259,-0.01004,-0.335422401684335
0.01006,0.334929005061507,1.11011902705023,-0.01006,-0.335422401684334
0.01008,0.334929005061507,1.11232602312786,-0.01008,-0.335422401684333
0.0101,0.334929005061507,1.1145330192055,-0.0101,-0.335422401684334
0.01012,0.334929005061507,1.11674001528313,-0.01012,-0.335422401684333
0.01014,0.334929005061506,1.11894701136077,-0.01014,-0.335422401684332
0.01016,0.334929005061506,1.1211540074384,-0.01016,-0.335422401684336
0.01018,0.334929005061506,1.12336100351604,-0.01018,-0.335422401684335
0.0102,0.334929005061509,1.12556799959367,-0.0102,-0.335422401684334
0.01022,0.334929005061509,1.12777499567131,-0.01022,-0.335422401684334
0.01024,0.334929005061508,1.12998199174894,-0.01024,-0.335422401684333
0.01026,0.334929005061505,1.13218898782658,-0.01026,-0.335422401684332
0.01028,0.334929005061507,1.13439598390421,-0.01028,-0.335422401684334
0.0103,0.334929005061507,1.13660297998184,-0.0103,-0.335422401684333
0.01032,0.334929005061507,1.13880997605948,-0.01032,-0.335422401684335
0.01034,0.334929005061507,1.14101697213711,-0.01034,-0.335422401684335
0.01036,0.334929005061507,1.14322396821475,-0.01036,-0.335422401684334
0.01038,0.334929005061504,1.14543096429238,-0.01038,-0.335422401684336
0.0104,0.334929005061505,1.14763796037002,-0.0104,-0.335422401684333
0.01042,0.334929005061507,1.14984495644765,-0.01042,-0.335422401684332
0.01044,0.334929005061507,1.15205195252528,-0.01044,-0.335422401684332
0.01046,0.334929005061507,1.15425894860292,-0.01046,-0.335422401684336
0.01048,0.334929005061508,1.15646594468055,-0.01048,-0.335422401684335
0.0105,0.33492900506151,1.15867294075819,-0.0105,-0.335422401684334
0.01052,0.334929005061507,1.16087993683582,-0.01052,-0.335422401684334
0.01054,0.334929005061507,1.16308693291346,-0.01054,-0.335422401684336
0.01056,0.334929005061509,1.16529392899109,-0.01056,-0.335422401684332
0.01058,0.334929005061508,1.16750092506873,-0.01058,-0.335422401684333
0.0106,0.334929005061508,1.16970792114636,-0.0106,-0.335422401684335
0.01062,0.334929005061508,1.171914917224,-0.01062,-0.335422401684336
0.01064,0.334929005061507,1.17412191330163,-0.01064,-0.335422401684331
0.01066,0.334929005061504,1.17632890937927,-0.01066,-0.335422401684337
0.01068,0.334929005061505,1.1785359054569,-0.01068,-0.335422401684334
0.0107,0.334929005061506,1.18074290153454,-0.0107,-0.335422401684333
0.01072,0.334929005061508,1.18294989761217,-0.01072,-0.335422401684332
0.01074,0.334929005061508,1.18515689368981,-0.01074,-0.335422401684336
0.01076,0.334929005061508,1.18736388976744,-0.01076,-0.335422401684335
0.01078,0.334929005061508,1.18957088584507,-0.01078,-0.335422401684334
0.0108,0.334929005061508,1.19177788192271,-0.0108,-0.335422401684334
0.01082,0.334929005061508,1.19398487800034,-0.01082,-0.335422401684333
0.01084,0.334929005061508,1.19619187407798,-0.01084,-0.335422401684332
0.01086,0.334929005061509,1.19839887015561,-0.01086,-0.335422401684334
0.01088,0.334929005061509,1.20060586623325,-0.01088,-0.335422401684335
0.0109,0.334929005061506,1.20281286231088,-0.0109,-0.335422401684334
0.01092,0.334929005061506,1.20501985838852,-0.01092,-0.335422401684335
0.01094,0.334929005061507,1.20722685446615,-0.01094,-0.335422401684333
0.01096,0.334929005061507,1.20943385054379,-0.01096,-0.335422401684333
0.01098,0.334929005061507,1.21164084662142,-0.01098,-0.335422401684334
0.011,0.334929005061509,1.21384784269906,-0.011,-0.335422401684333
0.01102,0.334929005061509,1.21605483877669,-0.01102,-0.335422401684335
0.01104,0.334929005061506,1.21826183485432,-0.01104,-0.335422401684335
0.01106,0.33492900506151,1.22046883093196,-0.01106,-0.335422401684331
0.01108,0.334929005061509,1.22267582700959,-0.01108,-0.335422401684337
0.0111,0.334929005061509,1.22488282308723,-0.0111,-0.335422401684334
0.01112,0.334929005061509,1.22708981916486,-0.01112,-0.335422401684333
0.01114,0.33492900506151,1.2292968152425,-0.01114,-0.335422401684333
0.01116,0.334929005061507,1.23150381132013,-0.01116,-0.335422401684336
0.01118,0.334929005061507,1.23371080739777,-0.01118,-0.335422401684335
0.0112,0.334929005061507,1.2359178034754,-0.0112,-0.335422401684334
0.01122,0.334929005061507,1.23812479955304,-0.01122,-0.335422401684334
0.01124,0.334929005061508,1.24033179563067,-0.01124,-0.335422401684336
0.01126,0.334929005061508,1.24253879170831,-0.01126,-0.335422401684332
0.01128,0.334929005061507,1.24474578778594,-0.01128,-0.335422401684333
0.0113,0.334929005061508,1.24695278386358,-0.0113,-0.335422401684335
0.01132,0.334929005061508,1.24915977994121,-0.01132,-0.335422401684334
0.01134,0.334929005061511,1.25136677601884,-0.01134,-0.335422401684332
0.01136,0.334929005061511,1.25357377209648,-0.01136,-0.335422401684337
0.01138,0.33492900506151,1.25578076817411,-0.01138,-0.335422401684332
0.0114,0.33492900506151,1.25798776425175,-0.0114,-0.335422401684333
0.01142,0.334929005061508,1.26019476032938,-0.01142,-0.335422401684333
0.01144,0.334929005061508,1.26240175640702,-0.01144,-0.335422401684337
0.01146,0.334929005061508,1.26460875248465,-0.01146,-0.335422401684335
0.01148,0.334929005061508,1.26681574856229,-0.01148,-0.335422401684334
0.0115,0.334929005061511,1.26902274463992,-0.0115,-0.335422401684334
0.01152,0.33492900506151,1.27122974071756,-0.01152,-0.335422401684333
0.01154,0.33492900506151,1.27343673679519,-0.01154,-0.335422401684332
0.01156,0.334929005061506,1.27564373287283,-0.01156,-0.335422401684333
0.01158,0.334929005061508,1.27785072895046,-0.01158,-0.335422401684335
0.0116,0.334929005061507,1.28005772502809,-0.0116,-0.335422401684334
0.01162,0.334929005061507,1.28226472110573,-0.01162,-0.335422401684334
0.01164,0.334929005061507,1.28447171718337,-0.01164,-0.335422401684333
0.01166,0.334929005061507,1.286678713261,-0.01166,-0.335422401684332
0.01168,0.334929005061504,1.28888570933863,-0.01168,-0.335422401684334
0.0117,0.334929005061505,1.29109270541627,-0.0117,-0.335422401684332
0.01172,0.334929005061507,1.2932997014939,-0.01172,-0.335422401684335
0.01174,0.334929005061507,1.29550669757154,-0.01174,-0.335422401684335
0.01176,0.334929005061508,1.29771369364917,-0.01176,-0.335422401684331
0.01178,0.33492900506151,1.29992068972681,-0.01178,-0.335422401684334
0.0118,0.33492900506151,1.30212768580444,-0.0118,-0.335422401684334
0.01182,0.334929005061505,1.30433468188208,-0.01182,-0.335422401684333
0.01184,0.334929005061506,1.30654167795971,-0.01184,-0.335422401684333
0.01186,0.334929005061508,1.30874867403735,-0.01186,-0.335422401684336
0.01188,0.334929005061508,1.31095567011498,-0.01188,-0.335422401684335
0.0119,0.334929005061508,1.31316266619262,-0.0119,-0.335422401684334
0.01192,0.334929005061507,1.31536966227025,-0.01192,-0.335422401684331
0.01194,0.334929005061504,1.31757665834788,-0.01194,-0.335422401684337
0.01196,0.334929005061505,1.31978365442552,-0.01196,-0.335422401684332
0.01198,0.334929005061506,1.32199065050315,-0.01198,-0.335422401684333
0.012,0.334929005061508,1.32419764658079,-0.012,-0.335422401684336
0.01202,0.334929005061508,1.32640464265842,-0.01202,-0.335422401684334
0.01204,0.334929005061508,1.32861163873606,-0.01204,-0.335422401684335
0.01206,0.334929005061508,1.33081863481369,-0.01206,-0.335422401684333
0.01208,0.334929005061507,1.33302563089133,-0.01208,-0.335422401684333
0.0121,0.334929005061508,1.33523262696896,-0.0121,-0.335422401684334
0.01212,0.334929005061508,1.3374396230466,-0.01212,-0.335422401684333
0.01214,0.334929005061509,1.33964661912423,-0.01214,-0.335422401684335
0.01216,0.334929005061509,1.34185361520187,-0.01216,-0.335422401684335
0.01218,0.334929005061508,1.3440606112795,-0.01218,-0.335422401684334
0.0122,0.334929005061505,1.34626760735714,-0.0122,-0.335422401684333
0.01222,0.334929005061506,1.34847460343477,-0.01222,-0.335422401684334
0.01224,0.334929005061506,1.35068159951241,-0.01224,-0.335422401684333
0.01226,0.334929005061507,1.35288859559004,-0.01226,-0.335422401684333
0.01228,0.334929005061509,1.35509559166767,-0.01228,-0.335422401684336
0.0123,0.334929005061508,1.35730258774531,-0.0123,-0.335422401684334
0.01232,0.334929005061505,1.35950958382294,-0.01232,-0.335422401684335
0.01234,0.334929005061506,1.36171657990058,-0.01234,-0.33542240168433
0.01236,0.33492900506151,1.36392357597821,-0.01236,-0.335422401684333
0.01238,0.334929005061509,1.36613057205585,-0.01238,-0.335422401684334
0.0124,0.334929005061509,1.36833756813348,-0.0124,-0.335422401684333
0.01242,0.33492900506151,1.37054456421111,-0.01242,-0.335422401684335
0.01244,0.33492900506151,1.37275156028875,-0.01244,-0.335422401684335
0.01246,0.334929005061506,1.37495855636638,-0.01246,-0.335422401684331
0.01248,0.334929005061507,1.37716555244402,-0.01248,-0.335422401684334
0.0125,0.334929005061507,1.37937254852165,-0.0125,-0.335422401684334
0.01252,0.334929005061507,1.38157954459929,-0.01252,-0.335422401684334
0.01254,0.334929005061508,1.38378654067692,-0.01254,-0.335422401684333
0.01256,0.334929005061509,1.38599353675456,-0.01256,-0.335422401684337
0.01258,0.334929005061506,1.38820053283219,-0.01258,-0.335422401684335
0.0126,0.334929005061507,1.39040752890983,-0.0126,-0.335422401684334
0.01262,0.334929005061508,1.39261452498746,-0.01262,-0.335422401684331
0.01264,0.334929005061511,1.3948215210651,-0.01264,-0.335422401684333
0.01266,0.33492900506151,1.39702851714273,-0.01266,-0.335422401684333
0.01268,0.33492900506151,1.39923551322037,-0.01268,-0.335422401684334
0.0127,0.334929005061509,1.401442509298,-0.0127,-0.335422401684336
0.01272,0.334929005061507,1.40364950537563,-0.01272,-0.335422401684334
0.01274,0.334929005061508,1.40585650145327,-0.01274,-0.335422401684335
0.01276,0.334929005061508,1.4080634975309,-0.01276,-0.335422401684334
0.01278,0.334929005061508,1.41027049360854,-0.01278,-0.335422401684333
0.0128,0.334929005061508,1.41247748968617,-0.0128,-0.335422401684333
0.01282,0.334929005061511,1.41468448576381,-0.01282,-0.335422401684333
0.01284,0.334929005061504,1.41689148184144,-0.01284,-0.335422401684332
0.01286,0.334929005061507,1.41909847791908,-0.01286,-0.335422401684336
0.01288,0.334929005061507,1.42130547399671,-0.01288,-0.335422401684335
0.0129,0.334929005061508,1.42351247007435,-0.0129,-0.335422401684334
0.01292,0.334929005061511,1.42571946615198,-0.01292,-0.335422401684334
0.01294,0.33492900506151,1.42792646222962,-0.01294,-0.335422401684333
0.01296,0.33492900506151,1.43013345830725,-0.01296,-0.335422401684333
0.01298,0.334929005061506,1.43234045438488,-0.01298,-0.335422401684334
0.013,0.334929005061508,1.43454745046252,-0.013,-0.335422401684336
0.01302,0.334929005061508,1.43675444654015,-0.01302,-0.335422401684334
0.01304,0.334929005061508,1.43896144261779,-0.01304,-0.335422401684332
0.01306,0.334929005061511,1.44116843869542,-0.01306,-0.335422401684334
0.01308,0.33492900506151,1.44337543477306,-0.01308,-0.335422401684335
0.0131,0.334929005061506,1.44558243085069,-0.0131,-0.335422401684334
0.01312,0.334929005061506,1.44778942692833,-0.01312,-0.335422401684333
0.01314,0.334929005061508,1.44999642300596,-0.01314,-0.335422401684337
0.01316,0.334929005061508,1.4522034190836,-0.01316,-0.335422401684332
0.01318,0.334929005061508,1.45441041516123,-0.01318,-0.335422401684335
0.0132,0.334929005061507,1.45661741123887,-0.0132,-0.335422401684335
0.01322,0.334929005061507,1.4588244073165,-0.01322,-0.335422401684334
0.01324,0.334929005061504,1.46103140339414,-0.01324,-0.335422401684333
0.01326,0.334929005061504,1.46323839947177,-0.01326,-0.335422401684334
0.01328,0.334929005061507,1.46544539554941,-0.01328,-0.335422401684336
0.0133,0.334929005061507,1.46765239162704,-0.0133,-0.335422401684335
0.01332,0.334929005061507,1.46985938770468,-0.01332,-0.335422401684332
0.01334,0.334929005061507,1.47206638378231,-0.01334,-0.335422401684335
0.01336,0.334929005061507,1.47427337985994,-0.01336,-0.335422401684333
0.01338,0.334929005061507,1.47648037593758,-0.01338,-0.335422401684334
0.0134,0.334929005061507,1.47868737201521,-0.0134,-0.335422401684333
0.01342,0.334929005061507,1.48089436809285,-0.01342,-0.335422401684336
0.01344,0.334929005061509,1.48310136417048,-0.01344,-0.335422401684336
0.01346,0.334929005061508,1.48530836024812,-0.01346,-0.335422401684331
0.01348,0.334929005061508,1.48751535632575,-0.01348,-0.335422401684334
0.0135,0.334929005061505,1.48972235240339,-0.0135,-0.335422401684335
0.01352,0.334929005061505,1.49192934848102,-0.01352,-0.335422401684334
0.01354,0.334929005061506,1.49413634455866,-0.01354,-0.335422401684333
0.01356,0.334929005061506,1.49634334063629,-0.01356,-0.335422401684337
0.01358,0.334929005061508,1.49855033671393,-0.01358,-0.335422401684335
0.0136,0.334929005061508,1.50075733279156,-0.0136,-0.335422401684334
0.01362,0.334929005061505,1.50296432886919,-0.01362,-0.335422401684334
0.01364,0.334929005061509,1.50517132494683,-0.01364,-0.335422401684333
0.01366,0.334929005061508,1.50737832102446,-0.01366,-0.335422401684332
0.01368,0.334929005061508,1.5095853171021,-0.01368,-0.335422401684333
0.0137,0.334929005061508,1.51179231317973,-0.0137,-0.335422401684335
0.01372,0.334929005061509,1.51399930925737,-0.01372,-0.335422401684334
0.01374,0.334929005061509,1.516206305335,-0.01374,-0.335422401684332
0.01376,0.334929005061505,1.51841330141264,-0.01376,-0.335422401684337
0.01378,0.334929005061506,1.52062029749027,-0.01378,-0.335422401684332
0.0138,0.334929005061506,1.52282729356791,-0.0138,-0.335422401684333
0.01382,0.334929005061506,1.52503428964554,-0.01382,-0.335422401684332
0.01384,0.334929005061507,1.52724128572318,-0.01384,-0.335422401684336
0.01386,0.334929005061508,1.52944828180081,-0.01386,-0.335422401684332
0.01388,0.334929005061506,1.53165527787845,-0.01388,-0.335422401684334
0.0139,0.334929005061506,1.53386227395608,-0.0139,-0.335422401684334
0.01392,0.33492900506151,1.53606927003372,-0.01392,-0.335422401684334
0.01394,0.334929005061509,1.53827626611135,-0.01394,-0.335422401684333
0.01396,0.334929005061509,1.54048326218899,-0.01396,-0.335422401684333
0.01398,0.334929005061509,1.54269025826662,-0.01398,-0.335422401684335
0.014,0.33492900506151,1.54489725434425,-0.014,-0.335422401684334
0.01402,0.334929005061506,1.54710425042189,-0.01402,-0.335422401684335
0.01404,0.334929005061506,1.54931124649952,-0.01404,-0.335422401684333
0.01406,0.334929005061507,1.55151824257716,-0.01406,-0.335422401684332
0.01408,0.334929005061507,1.55372523865479,-0.01408,-0.335422401684333
0.0141,0.334929005061507,1.55593223473243,-0.0141,-0.335422401684332
0.01412,0.334929005061508,1.55813923081006,-0.01412,-0.335422401684334
0.01414,0.334929005061506,1.5603462268877,-0.01414,-0.335422401684335
0.01416,0.334929005061507,1.56255322296533,-0.01416,-0.335422401684331
0.01418,0.334929005061507,1.56476021904297,-0.01418,-0.335422401684333
0.0142,0.33492900506151,1.5669672151206,-0.0142,-0.335422401684334
0.01422,0.33492900506151,1.56917421119823,-0.01422,-0.335422401684333
0.01424,0.334929005061509,1.57138120727587,-0.01424,-0.335422401684332
0.01426,0.334929005061506,1.5735882033535,-0.01426,-0.335422401684336
0.01428,0.334929005061508,1.57579519943114,-0.01428,-0.335422401684331
0.0143,0.334929005061508,1.57800219550877,-0.0143,-0.335422401684334
0.01432,0.334929005061508,1.58020919158641,-0.01432,-0.335422401684332
0.01434,0.334929005061508,1.58241618766404,-0.01434,-0.335422401684334
0.01436,0.334929005061508,1.58462318374168,-0.01436,-0.335422401684334
0.01438,0.334929005061508,1.58683017981931,-0.01438,-0.335422401684334
0.0144,0.334929005061505,1.58903717589694,-0.0144,-0.335422401684336
0.01442,0.334929005061508,1.59124417197458,-0.01442,-0.335422401684335
0.01444,0.334929005061508,1.59345116805221,-0.01444,-0.335422401684332
0.01446,0.334929005061508,1.59565816412985,-0.01446,-0.335422401684335
0.01448,0.334929005061509,1.59786516020748,-0.01448,-0.335422401684334
0.0145,0.334929005061512,1.60007215628512,-0.0145,-0.335422401684334
0.01452,0.334929005061508,1.60227915236275,-0.01452,-0.335422401684333
0.01454,0.334929005061508,1.60448614844039,-0.01454,-0.335422401684335
0.01456,0.33492900506151,1.60669314451802,-0.01456,-0.335422401684333
0.01458,0.33492900506151,1.60890014059566,-0.01458,-0.335422401684335
0.0146,0.334929005061509,1.61110713667329,-0.0146,-0.335422401684331
0.01462,0.334929005061509,1.61331413275093,-0.01462,-0.335422401684335
0.01464,0.334929005061512,1.61552112882856,-0.01464,-0.335422401684335
0.01466,0.334929005061508,1.61772812490619,-0.01466,-0.335422401684335
0.01468,0.334929005061507,1.61993512098383,-0.01468,-0.335422401684337
0.0147,0.334929005061507,1.62214211706147,-0.0147,-0.335422401684335
0.01472,0.334929005061509,1.6243491131391,-0.01472,-0.335422401684332
0.01474,0.334929005061508,1.62655610921673,-0.01474,-0.335422401684332
0.01476,0.334929005061508,1.62876310529437,-0.01476,-0.335422401684335
0.01478,0.334929005061508,1.630970101372,-0.01478,-0.335422401684335
0.0148,0.334929005061504,1.63317709744964,-0.0148,-0.335422401684334
0.01482,0.334929005061505,1.63538409352727,-0.01482,-0.335422401684336
0.01484,0.334929005061506,1.63759108960491,-0.01484,-0.335422401684336
0.01486,0.334929005061508,1.63979808568254,-0.01486,-0.335422401684332
0.01488,0.334929005061508,1.64200508176018,-0.01488,-0.335422401684331
0.0149,0.334929005061508,1.64421207783781,-0.0149,-0.335422401684335
0.01492,0.334929005061504,1.64641907391545,-0.01492,-0.335422401684334
0.01494,0.334929005061508,1.64862606999308,-0.01494,-0.335422401684333
0.01496,0.334929005061508,1.65083306607072,-0.01496,-0.335422401684337
0.01498,0.334929005061508,1.65304006214835,-0.01498,-0.335422401684332
0.015,0.334929005061509,1.65524705822599,-0.015,-0.335422401684335
0.01502,0.334929005061508,1.65745405430362,-0.01502,-0.335422401684332
0.01504,0.334929005061505,1.65966105038125,-0.01504,-0.335422401684335
0.01506,0.334929005061505,1.66186804645889,-0.01506,-0.335422401684334
0.01508,0.334929005061506,1.66407504253652,-0.01508,-0.335422401684334
0.0151,0.334929005061506,1.66628203861416,-0.0151,-0.335422401684336
0.01512,0.334929005061506,1.66848903469179,-0.01512,-0.335422401684335
0.01514,0.334929005061508,1.67069603076943,-0.01514,-0.335422401684332
0.01516,0.334929005061508,1.67290302684706,-0.01516,-0.335422401684335
0.01518,0.334929005061505,1.6751100229247,-0.01518,-0.335422401684333
0.0152,0.334929005061506,1.67731701900233,-0.0152,-0.335422401684334
0.01522,0.334929005061509,1.67952401507997,-0.01522,-0.335422401684333
0.01524,0.334929005061509,1.6817310111576,-0.01524,-0.335422401684335
0.01526,0.334929005061508,1.68393800723524,-0.01526,-0.335422401684335
0.01528,0.334929005061508,1.68614500331287,-0.01528,-0.335422401684334
0.0153,0.334929005061506,1.68835199939051,-0.0153,-0.33542240168433
0.01532,0.334929005061507,1.69055899546814,-0.01532,-0.335422401684334
0.01534,0.334929005061507,1.69276599154577,-0.01534,-0.335422401684333
0.01536,0.334929005061507,1.69497298762341,-0.01536,-0.335422401684332
0.01538,0.334929005061507,1.69717998370104,-0.01538,-0.335422401684333
0.0154,0.334929005061507,1.69938697977868,-0.0154,-0.335422401684336
