GBE subset- total dv/dt, CSL3 dv/dt, GBE- total dv/dt, CSL3 dv/dt, non-GBE- total dv/dt, CSL3 dv/dt
0.0158290780698982,0.0113794643760725,0.0526858088825186,0.0460501907790771,0.0371695474215805,0.0300317859949466
0.0158285302377834,0.0113801821590389,0.0526610041072324,0.0460343682193276,0.0371564643899234,0.0300219915448672
0.0158279567120587,0.0113808927033485,0.0526361933614261,0.0460184781566326,0.0371433827722321,0.0300122142026069
0.0158273576961321,0.0113815961091106,0.0526113763200158,0.0460025208684272,0.0371303021783653,0.0300024538012966
0.0158267334009938,0.0113822924751741,0.052586552712004,0.04598649667793,0.0371172222252305,0.0299927101721771
0.0158260840452993,0.0113829818991364,0.0525617223221388,0.0459704059553054,0.0371041425374266,0.0299829831449561
0.015825409855478,0.0113836644773508,0.0525368849922145,0.045954249118612,0.0370910627481997,0.0299732725485757
0.0158247110657985,0.0113843403049367,0.0525120406222861,0.0459380266343246,0.0370779825002607,0.0299635782114738
0.0158239879184574,0.0113850094757773,0.0524871891719272,0.0459217390184428,0.0370649014465307,0.0299538999623383
0.0158232406636447,0.0113856720825378,0.0524623306610117,0.0459053868368962,0.0370518192509088,0.0299442376302981
0.0158224695595646,0.0113863282166555,0.0524375230478356,0.045889028583094,0.0370387355889825,0.029934591045599
0.0158216748725257,0.0113869779683666,0.0524127086261927,0.0458726072115745,0.0370256501487383,0.0299249600398124
0.0158208568769407,0.0113876214266835,0.0523879056823304,0.0458561415211207,0.0370125626311193,0.0299153444464331
0.0158200158553594,0.0113882586794469,0.0523631355049545,0.0458396533459045,0.0369994727508569,0.029905744101093
0.015819152098457,0.0113888898132757,0.0523383577010677,0.0458231028779039,0.0369863802369075,0.0298961588420568
0.0158182659050565,0.0113895149135912,0.0523135726942705,0.0458064910143072,0.0369732848329321,0.0298865885104753
0.0158173575821134,0.0113901340646692,0.0522887809721517,0.045789818704371,0.0369601862981774,0.0298770329507487
0.0158164274446557,0.0113907473495782,0.052263983086533,0.0457730869496054,0.0369470844074584,0.0298674920107782
0.0158154758157929,0.0113913548502191,0.0522391796530037,0.045756296803809,0.0369339789522378,0.0298579655423641
0.0158145030266112,0.011391956647322,0.0522143930944239,0.0457394711158265,0.0369208697405021,0.0298484534013586
0.0158135094161764,0.0113925528204613,0.0521896408071107,0.0457226277232259,0.0369077565976177,0.0298389554480387
0.0158124953313932,0.0113931434480641,0.0521648848448173,0.0457057291297112,0.0368946393663911,0.0298294715472078
0.0158114611269378,0.0113937286073842,0.052140126084268,0.0456887766013523,0.0368815179077728,0.0298200015686092
0.0158104071651763,0.0113943083745385,0.0521153654643314,0.0456717714547281,0.0368683921007857,0.0298105453869724
0.0158093338160228,0.0113948828245167,0.0520906039852385,0.0456547150563402,0.0368552618432396,0.0298011028823062
0.0158082414568463,0.0113954520311523,0.0520658427079361,0.0456376088219486,0.0368421270516848,0.0297916739401369
0.0158071304722878,0.0113960160671747,0.0520410827532238,0.0456204542158609,0.0368289876619343,0.0297822584515544
0.0158060012541323,0.011396575004162,0.0520163253003254,0.0456032527500483,0.0368158436290251,0.0297728563134907
0.0158048542011633,0.0113971289126003,0.0519915715864521,0.0455860059830933,0.0368026949278715,0.0297634674289604
0.0158036897189477,0.0113976778618499,0.0519668229050296,0.0455687155195896,0.0367895415527997,0.0297540917069465
0.0158025082196689,0.0113982219201656,0.0519420806047357,0.0455513830086609,0.0367763835183545,0.0297447290628536
0.0158013101219332,0.0113987611547062,0.0519173460878832,0.0455340101429869,0.036763220859136,0.0297353794185273
0.015800095850536,0.0113992956315343,0.0518926208091557,0.0455165986574926,0.0367500536298415,0.0297260427022845
0.0157988658362713,0.0113998254156336,0.051867906273884,0.0454991503281512,0.0367368819056253,0.029716718849242
0.0157976205156691,0.0114003505708977,0.051843204036409,0.045481666970506,0.0367237057820375,0.0297074078012987
0.0157963603307527,0.0114008711601414,0.0518185156986668,0.0454641504383559,0.0367105253750282,0.0296981095073239
0.0157950857287972,0.011401387245118,0.0517938429077311,0.045446602621908,0.0366973408211848,0.0296888239232302
0.015793797162079,0.0114018988865325,0.0517691873545516,0.0454290254466052,0.0366841522776298,0.0296795510121886
0.0157924950875277,0.011402406144005,0.0517445507718364,0.0454114208713072,0.036670959921981,0.0296702907445408
0.0157911799665786,0.0114029090761418,0.0517199349317714,0.0453937908863864,0.0366577639525545,0.029661043098109
0.0157898522647111,0.011403407740489,0.0516953416445816,0.0453761375124877,0.0366445645881832,0.0296518080582562
0.0157885124512926,0.0114039021935577,0.0516707727554788,0.0453584627980597,0.0366313620681815,0.0296425856178413
0.0157871609991904,0.0114043924908565,0.0516462301434757,0.0453407688180825,0.0366181840575912,0.0296334031827534
0.0157857983844973,0.0114048786868581,0.0516217157184364,0.0453230576718404,0.0366050179478208,0.0296242480731195
0.0157844250861459,0.0114053608350169,0.0515972314191835,0.0453053314809715,0.036591847828177,0.0296151042047033
0.0157830415856894,0.0114058389878346,0.0515727792110852,0.0452875923878224,0.0365786740470462,0.0296059716237309
0.0157816483668398,0.0114063131967468,0.0515483610837322,0.0452698425530365,0.0365654969722797,0.0295968503841895
0.0157802459152343,0.0114067835122764,0.0515240087343649,0.045252084153649,0.0365523169916671,0.0295877405478251
0.0157788347180512,0.0114072499839413,0.0514997290846964,0.0452343190672266,0.0365391345121111,0.0295786421844966
0.0157774152636287,0.0114077126602705,0.0514754889693521,0.0452165491327108,0.0365259499600654,0.0295695553720634
0.0157759880411881,0.0114081715888856,0.0514512904609354,0.0451987765728461,0.0365127637810687,0.0295604801964284
0.0157745535404059,0.011408626816424,0.051427135644051,0.0451810036184845,0.0364995806426087,0.0295514209547783
0.0157731122511322,0.0114090783885983,0.0514030266128103,0.045163232506102,0.0364864358400894,0.0295424125695742
0.0157716646629753,0.0114095263502012,0.0513789654682277,0.0451454654760433,0.0364732904202292,0.0295334157709508
0.0157702112649778,0.011409970745091,0.0513549543160394,0.0451277047701595,0.0364601449105173,0.0295244306837059
0.0157687525452523,0.0114104116162403,0.0513309952638217,0.045109952629705,0.0364469998565191,0.0295154574411498
0.0157672889906175,0.0114108490056939,0.0513070904192681,0.0450922112934151,0.0364338558217803,0.0295064961850748
0.0157658210862666,0.0114112829546542,0.0512832418869671,0.0450744829952434,0.0364207133873649,0.0294975470660397
0.0157643493153978,0.0114117135034002,0.0512594517663025,0.0450567699620841,0.0364075731521183,0.0294886102432379
0.0157628741588658,0.0114121406913963,0.0512357221494817,0.0450390744123119,0.0363944447103854,0.0294796948633085
0.0157613960948506,0.0114125645572072,0.0512120551183415,0.0450213985530006,0.0363813543705511,0.0294708267870174
0.0157599155984753,0.0114129851385902,0.0511884527427355,0.0450037445783522,0.0363682679113531,0.0294619713617355
0.015758433141551,0.0114134024724581,0.0511649170777666,0.0449861146676369,0.0363551860016429,0.02945312878437
0.015756949192137,0.0114138165949127,0.0511414501616905,0.0449685109830718,0.0363421093261103,0.0294442992608452
0.0157554642142941,0.0114142275412323,0.0511180540137488,0.0449509356680693,0.0363290385854356,0.029435483006079
0.0157539786677292,0.0114146353459272,0.051094730631732,0.0449333908452587,0.0363159744952277,0.0294266802439882
0.0157524930075139,0.0114150400427153,0.0510714819901068,0.0449158786145993,0.0363029177864256,0.0294178912075367
0.0157510076836989,0.0114154416645285,0.0510483100376469,0.0448984010516718,0.0362898692044702,0.0294091161387211
0.0157495231411264,0.0114158402435729,0.0510252166955532,0.0448809602058446,0.0362768295091449,0.0294003552885957
0.015748039819055,0.011416235811283,0.0510022038553899,0.044863558098502,0.0362637994741135,0.0293916089172228
0.0157465581508855,0.0114166283983712,0.0509792733770809,0.0448461967215721,0.0362507798865046,0.0293828772937132
0.0157450785639455,0.0114170180348507,0.0509564270871721,0.0448288780356592,0.0362377715464675,0.0293741606960882
0.0157436014791381,0.0114174047499924,0.0509336667766682,0.0448116039686894,0.0362247752670157,0.0293654594113519
0.0157421273107738,0.011417788572408,0.0509110407843458,0.0447944229989261,0.0362117918731535,0.0293567737353158
0.0157406564662503,0.0114181695299971,0.0508885250138604,0.0447773112258325,0.036198822201797,0.0293481039726124
0.0157391893458758,0.0114185476500346,0.0508660999602419,0.0447602493135726,0.0361858671009898,0.0293394504365398
0.0157377263426248,0.0114189229591064,0.0508438246289771,0.0447432964156214,0.0361729274297886,0.0293308134490164
0.015736267841886,0.0114192954831767,0.0508216531781152,0.0447264069331084,0.036160004057372,0.0293221933403967
0.0157348142213465,0.0114196652475762,0.0507995766081955,0.0447095720374477,0.0361470978627985,0.0293135904494051
0.0157333658507124,0.0114200322770266,0.0507775964315549,0.0446927933994523,0.0361342097344419,0.029305005122934
0.015731923091578,0.0114203965956499,0.0507557141127108,0.0446760726466309,0.0361213840593564,0.0292964377159048
0.0157304862972811,0.0114207582269863,0.0507339310668513,0.0446594113620939,0.0361085779330885,0.029287888168156
0.0157290558126677,0.0114211171939917,0.0507122486588045,0.0446428110834951,0.0360957920679539,0.0292793568555325
0.0157276319740269,0.0114214735190767,0.0506906682018666,0.0446262733022778,0.0360830273920811,0.0292708441631273
0.0157262151089164,0.0114218272240985,0.0506692781279448,0.0446098866338112,0.0360702848398482,0.029262350483183
0.0157248055360508,0.0114221783303803,0.050648043044685,0.0445936159437252,0.0360575998794133,0.0292539107427743
0.0157234035652225,0.0114225268587367,0.050626913000329,0.0445774115106552,0.0360449476800966,0.0292454996075406
0.0157220094971242,0.0114228728294608,0.0506058891002183,0.0445612746386495,0.0360323201782862,0.0292371084847076
0.0157206236233716,0.0114232162623695,0.0505849723936755,0.0445452065815637,0.0360197183309587,0.029228737794849
0.0157192462263627,0.011423557176788,0.0505641638736378,0.0445292085432776,0.0360071430983879,0.0292203879642745
0.0157178775792222,0.0114238955915953,0.0505434644757443,0.0445132816766183,0.0359945954430074,0.0292120594244096
0.0157165179457373,0.0114242315251802,0.0505228750781015,0.0444974270833178,0.035982076329347,0.0292037526117852
0.015715167580403,0.0114245649955365,0.0505023965009812,0.0444816458138888,0.0359695867227927,0.0291954679674351
0.0157138267282741,0.0114248960201895,0.0504820295060959,0.0444659388668214,0.0359571275893522,0.0291872059366938
0.0157124956250314,0.0114252246162776,0.0504617747967018,0.044450307188999,0.0359446998947526,0.0291789669686295
0.015711174496972,0.0114255508005376,0.0504416330173463,0.0444347516752153,0.0359323046037154,0.029170751515835
0.0157098635609332,0.0114258745892837,0.0504216047535593,0.0444192731682485,0.0359199426793388,0.0291625600338108
0.015708563024436,0.0114261959984949,0.0504016905319986,0.044403872458723,0.0359076150825999,0.0291543929807716
0.0157072730856029,0.0114265150437625,0.0503818908203577,0.0443885502853618,0.0358953227711751,0.0291462508169786
0.015705993933234,0.0114268317403212,0.0503622060275717,0.044373307334979,0.0358830666990819,0.0291381340043806
0.0157047257468514,0.0114271461030757,0.0503426365038244,0.0443581442424943,0.0358708478159606,0.029130043006262
0.0157034686967616,0.0114274581466063,0.0503231825407546,0.0443430615915403,0.0358586670662575,0.0291219782865184
0.0157022229440793,0.0114277678851415,0.0503038443718644,0.0443280599141396,0.0358465253885427,0.0291139403093865
0.015700988640841,0.011428075332641,0.0502846221726507,0.0443131396915497,0.0358344237148458,0.0291059295389253
0.0156997659300702,0.0114283805027577,0.0502655160613479,0.0442983013543881,0.0358223629698138,0.0290979464383412
0.0156985549458408,0.0114286834088499,0.0502465260989489,0.0442835452830614,0.0358103440702422,0.0290899914697711
0.0156973558134057,0.0114289840640041,0.0502276522899407,0.0442688718080717,0.0357983679241372,0.0290820650934371
0.0156961686492707,0.011429282481048,0.0502088945828092,0.0442542812107192,0.0357864354301896,0.0290741677674475
0.01569499356133,0.0114295786725638,0.050190252870717,0.0442397737236639,0.0357745474769509,0.0290662999470506
0.0156938306489405,0.0114298726508615,0.0501717269920725,0.0442253495311391,0.0357627049423108,0.029058462084194
0.0156926800031103,0.0114301644280648,0.050153316731322,0.0442110087700378,0.0357509086925383,0.0290506546269995
0.0156915417065164,0.0114304540160122,0.0501350218195888,0.0441967515303325,0.0357391595821497,0.0290428780191903
0.0156904158337667,0.0114307414263966,0.0501168419353988,0.0441825778553131,0.0357274584525165,0.0290351326996472
0.0156893024514275,0.0114310266706505,0.050098776706097,0.0441684877435229,0.0357158061318437,0.029027419101805
0.0156882016182296,0.0114313097600336,0.0500808257077665,0.0441544811480021,0.0357042034342925,0.029019737653126
0.0156871133852068,0.0114315907056257,0.0500629884669799,0.0441405579782028,0.0356926511592413,0.0290120887745964
0.0156860377957857,0.011431869518308,0.0500452644614313,0.0441267181003155,0.0356811500908982,0.0290044728802634
0.015684974886037,0.0114321462088123,0.0500276531206758,0.0441129613379765,0.0356697009976159,0.0289968903765896
0.0156839246847627,0.0114324207876955,0.0500101538278344,0.0440992874736885,0.0356583046312373,0.0289893416620082
0.0156828872136732,0.0114326932653697,0.049992765919864,0.0440856962490521,0.0356469617265951,0.0289818271265538
0.0156818624875381,0.0114329636520738,0.0499754886891353,0.0440721873660834,0.035635673001071,0.0289743471511024
0.015680850514407,0.0114332319579642,0.049958321384544,0.0440587604881131,0.0356244391538141,0.028966902107026
0.0156798512956868,0.0114334981929991,0.0499412632122365,0.0440454152404364,0.0356132608655066,0.0289594923557992
0.0156788648264019,0.0114337623670604,0.0499243133372396,0.044032151211745,0.0356021387976391,0.0289521182484087
0.0156778910952688,0.0114340244898949,0.0499074708843779,0.0440189679546954,0.0355910735921405,0.0289447801248386
0.0156769300849735,0.0114342845711422,0.0498907349396482,0.0440058649872874,0.0355800658709313,0.0289374783138214
0.0156759817722421,0.0114345426203188,0.0498741045509874,0.0439928417933935,0.0355691162354859,0.0289302131322486
0.0156750461281074,0.0114347986468708,0.0498576349190714,0.0439799540131247,0.0355582252664028,0.0289229848848258
0.015674123117984,0.0114350526601328,0.0498412808336717,0.0439671573532436,0.0355473935229682,0.0289157938635682
0.0156732127019303,0.0114353046693667,0.0498250251104935,0.0439544351941876,0.0355366215428674,0.0289086403476055
0.0156723148347737,0.011435554683735,0.049808866729915,0.0439417869524625,0.0355259098417484,0.0289015246025279
0.0156714294662912,0.0114358027123291,0.0497928046392069,0.0439292120147883,0.0355152589131045,0.0288944468803614
0.0156705565413677,0.0114360487641898,0.0497768377544112,0.0439167097394773,0.0355046830906538,0.0288874074188463
0.0156696960002112,0.011436292848253,0.0497609649614574,0.0439042794575677,0.0354941963315518,0.028880406272382
0.0156688477784783,0.0114365349734324,0.0497451851174198,0.0438919204737012,0.0354837710222036,0.0288734433160904
0.0156680118074632,0.0114367751485513,0.0497294970519206,0.0438796320673625,0.0354734075752106,0.028866518753361
0.0156671880142589,0.0114370133824044,0.0497138995683279,0.0438674134939738,0.0354631063794351,0.0288596327720256
0.0156663763219171,0.0114372496837127,0.049698391445304,0.0438552639859466,0.0354528677997514,0.0288527855442346
0.0156655766496421,0.0114374840611964,0.0496829714377363,0.0438431827538395,0.0354426921767583,0.0288459772262328
0.0156647889129182,0.0114377165234663,0.0496676382784642,0.0438311689873707,0.0354325798269528,0.0288392079580539
0.0156640130236916,0.0114379470791599,0.0496523906791602,0.0438192218565057,0.0354225310421761,0.0288324778633928
0.015663248890494,0.0114381757368385,0.0496372273320667,0.0438073405128065,0.0354125460900825,0.0288257870495379
0.0156624964186776,0.0114384025050587,0.0496221469108242,0.0437955240900187,0.0354026252134894,0.0288191356069234
0.0156617555104628,0.011438627392323,0.0496071480720452,0.0437837717056127,0.0353927686308708,0.0288125236093819
0.0156610260651711,0.0114388504071217,0.0495922294566356,0.0437720824617358,0.0353829765359315,0.0288059511136893
0.0156603079793314,0.0114390715579278,0.0495773896905405,0.0437604554459341,0.0353732490979191,0.0287994181596964
0.0156596011468757,0.0114392908531826,0.0495626273866776,0.0437488897327292,0.0353635864613508,0.0287929247701442
0.0156589054591922,0.0114395083013061,0.0495479411456365,0.0437373843842686,0.0353539887463725,0.0287864709506032
0.0156582208053511,0.0114397239107218,0.0495333295571356,0.043725938451562,0.0353444560486373,0.0287800566895982
0.015657547072216,0.0114399376898113,0.0495188473759605,0.0437146071502958,0.0353349884394483,0.028773681958338
0.0156568841445441,0.0114401496469627,0.0495044501610984,0.0437033465908101,0.0353255859659676,0.0287673467110174
0.0156562319051758,0.0114403597905461,0.0494901225007496,0.0436921418411664,0.0353162486510534,0.0287610508844516
0.0156555902351201,0.0114405681289282,0.0494758629656111,0.0436809919280314,0.0353069764938674,0.0287547943986546
0.0156549590136805,0.0114407746704632,0.0494616701210546,0.0436698958717621,0.0352977694697998,0.0287485771563176
0.0156543381186189,0.0114409794234893,0.0494476025853778,0.0436589127444122,0.0352886275305444,0.0287423990434235
0.0156537274262263,0.0114411823963625,0.049433607616578,0.0436479903197906,0.0352795506044679,0.028736259928813
0.015653126811447,0.0114413835974139,0.049419674471384,0.0436371183138569,0.0352705385971142,0.0287301596649705
0.0156525361480337,0.0114415830349843,0.0494058017124921,0.0436262957371838,0.0352615913908316,0.028724098087423
0.0156519553085896,0.0114417807173934,0.0493919879021476,0.043615521598209,0.035252708845583,0.0287180750153482
0.0156513841647374,0.0114419766529927,0.0493782316034412,0.0436047949043505,0.0352439074267323,0.0287121068795777
0.0156508225871885,0.0114421708500947,0.0493645313810909,0.0435941146628664,0.0352351935808386,0.0287062001025831
0.0156502704458479,0.0114423633170331,0.0493508858023333,0.0435834798814589,0.0352265437115662,0.0287003310719243
0.0156497276099117,0.0114425540621506,0.0493373601578249,0.043572956289232,0.0352179575924936,0.0286944995434588
0.0156491939479686,0.0114427430937587,0.0493238888967369,0.0435624788287257,0.0352094349760286,0.0286887052574336
0.0156486693280655,0.0114429304202064,0.0493104675448244,0.0435520434608705,0.0352009755940408,0.0286829479390924
0.0156481536178656,0.0114431160497999,0.0492970946954827,0.0435416492091747,0.0351925791581813,0.028677227298548
0.0156476466846325,0.0114432999909031,0.0492838671321856,0.0435313473036452,0.0351842453600995,0.0286715430312725
0.0156471483953879,0.0114434822518241,0.0492707246683466,0.0435211008721197,0.0351759738721285,0.0286658948183636
0.0156466586169479,0.011443662840902,0.0492576252884867,0.0435108916302411,0.035167764347392,0.0286602823266975
0.0156461772160252,0.0114438417664831,0.0492445676379987,0.0435007186400398,0.0351596164204011,0.0286547052094797
0.0156457040593043,0.0114440190368938,0.0492315503713279,0.0434905809700084,0.0351515297075977,0.0286491631062837
0.0156452390134678,0.0114441946604611,0.0492185721529665,0.0434804776958693,0.035143503807415,0.0286436556435632
0.0156447819453422,0.0114443686455399,0.0492056316584808,0.0434704079017045,0.0351355383012155,0.028638182435035
0.0156443327218714,0.0114445410004569,0.0491927275743365,0.0434603706795578,0.0351276327532588,0.0286327430817259
0.0156438912102637,0.0114447117335423,0.0491798585991887,0.0434503651308589,0.0351197867115616,0.0286273371726402
0.0156434572779567,0.0114448808531273,0.0491670234442445,0.0434403903665341,0.0351119997081675,0.0286219642850547
0.0156430307928126,0.0114450483675466,0.0491542208338593,0.0434304455077807,0.0351042712595913,0.0286166239847212
0.0156426116229902,0.0114452142851329,0.0491414495055587,0.0434205296858181,0.0350966008674405,0.0286113158263746
0.0156421996371847,0.011445378614213,0.0491287082115583,0.0434106420436358,0.0350889880188312,0.0286060393541163
0.0156417947045036,0.0114455413630967,0.0491159957181324,0.0434007817350839,0.0350814321868285,0.0286007941017914
0.0156413966946793,0.0114457025401062,0.0491033108067498,0.0433909479260954,0.0350739328309935,0.0285955795932971
0.0156410054779599,0.011445862153562,0.0490906522742947,0.0433811397948709,0.0350664893978951,0.0285903953430697
0.0156406209252697,0.0114460202117614,0.0490780189333115,0.043371356532198,0.0350591013215471,0.0285852408563869
0.0156402429081766,0.011446176723009,0.0490654096125489,0.0433615973417218,0.0350517680240046,0.0285801156299286
0.0156398712989692,0.0114463316955877,0.0490528231572966,0.0433518614404846,0.0350444889157906,0.0285750191520222
0.0156395059706771,0.011446485137796,0.0490402584293541,0.0433421480589296,0.0350372633962301,0.0285699509030302
0.0156391467970831,0.0114466370578921,0.0490277143078544,0.0433324564414228,0.0350300908545087,0.02856491035595
0.0156387936528333,0.0114467874641528,0.049015189689019,0.0433227858462573,0.0350229706693703,0.0285598969765779
0.0156384464133446,0.0114469363648206,0.0490026834866661,0.0433131355461178,0.0350159022104535,0.0285549102241376
0.0156381049549417,0.0114470837681457,0.0489901946324096,0.0433035048281525,0.035008884838053,0.0285499495514827
0.0156377691548446,0.0114472296823394,0.0489777220756444,0.043293892994047,0.0350019179041432,0.0285450144056689
0.0156374388911562,0.0114473741156367,0.0489652647838668,0.0432842993603231,0.0349950007526942,0.0285401042282949
0.0156371140429528,0.0114475170762187,0.0489528217428088,0.0432747232584951,0.0349881327199704,0.0285352184558043
0.015636794490252,0.0114476585722825,0.0489403919565241,0.0432651640351231,0.0349813131353507,0.0285303565201147
0.0156364801140452,0.0114477986119743,0.0489279744473059,0.0432556210516637,0.0349745413217626,0.0285255178488342
0.0156361707963466,0.0114479372034575,0.0489155682561702,0.0432460936850987,0.034967816595838,0.028520701865709
0.0156358664201566,0.0114480743548562,0.0489031724423938,0.0432365813274416,0.0349611382688657,0.0285159079910464
0.0156355668695003,0.0114482100742688,0.048890786083831,0.0432270833858581,0.0349545056468017,0.0285111356420167
0.0156352720294937,0.0114483443697884,0.0488784082771829,0.0432175992831745,0.0349479180311896,0.0285063842331787
0.015634981786242,0.0114484772494823,0.0488660758369051,0.04320812845706,0.0349413747193168,0.0285016531768392
0.015634696026952,0.0114486087213974,0.0488537797603925,0.04319867026949,0.0349348750047795,0.0284969418832759
0.0156344146398908,0.0114487387935247,0.0488414893785674,0.0431892241187128,0.0349284181778877,0.028492249761257
0.0156341375144073,0.0114488674738817,0.0488292038652816,0.0431797894909458,0.0349220035262334,0.0284875762184633
0.0156338645409715,0.0114489947704106,0.0488169224127475,0.0431703658877147,0.0349156303349787,0.0284829206616486
0.0156335956110887,0.0114491206910756,0.0488046442311258,0.0431609528250867,0.0349092978874559,0.028478282497197
0.0156333306174226,0.0114492452437602,0.0487923685486678,0.043151549834068,0.0349030054654982,0.0284736611314216
0.0156330694536972,0.0114493684363541,0.0487801458002721,0.0431421564602736,0.034896752349848,0.0284690559709091
0.0156328120147791,0.0114494902767044,0.0487679388210935,0.0431327720701482,0.0348905378206013,0.0284644664226619
0.0156325581966286,0.0114496107726207,0.048755731774385,0.0431233961848108,0.0348843611576264,0.0284598918948831
0.0156323078963094,0.0114497299318916,0.0487435239649159,0.043114028397607,0.0348782216411081,0.0284553317969802
0.0156320610119973,0.0114498477622726,0.0487313147142103,0.0431046683153333,0.0348721185516148,0.0284507855398743
0.0156318174430083,0.0114499642714652,0.0487191033609378,0.0430953155586913,0.0348660511706811,0.0284462525363764
0.0156315770897226,0.0114500794671608,0.0487068892605791,0.0430859697617691,0.0348600187813588,0.0284417322017241
0.0156313398536536,0.0114501933569917,0.0486946717849008,0.0430766305718961,0.0348540206682593,0.0284372239535386
0.0156311056374214,0.0114503059485713,0.0486824503222749,0.0430672976493653,0.0348480561180864,0.0284327272122766
0.0156308743447493,0.011450417249451,0.0486702242768544,0.0430579706670997,0.0348421244199955,0.0284282414015244
0.0156306458804316,0.0114505272671837,0.0486579930687441,0.0430486493107125,0.0348362248659804,0.0284237659483537
0.0156304201503819,0.0114506360092124,0.0486457561336948,0.0430393332778252,0.0348303567509234,0.0284193002833923
0.0156301970615846,0.0114507434830209,0.048633512922784,0.0430300222782733,0.0348245193735792,0.0284148438413467
0.0156299765221242,0.01145084969599,0.0486212629019036,0.0430207160331619,0.0348187120359462,0.0284103960609983
0.0156297584411558,0.0114509546554826,0.0486090055521942,0.043011414275405,0.0348129340445666,0.0284059563857326
0.0156295427288864,0.011451058368805,0.0485967403689216,0.0430021167487844,0.0348071847100329,0.0284015242634972
0.0156293292965728,0.0114511608432331,0.0485844668619606,0.042992823207971,0.0348014633477938,0.0283970991473552
0.0156291180565837,0.0114512620859788,0.0485721845547928,0.0429835334179245,0.0347957692782543,0.0283926804954184
0.0156289089222863,0.0114513621042258,0.0485598929848905,0.0429742471540777,0.0347901018269887,0.0283882677712022
0.0156287018080956,0.0114514609050911,0.0485475917030982,0.0429649642016372,0.0347844603251417,0.0283838604439453
0.0156284966294464,0.0114515584956614,0.0485352802732208,0.0429556843552099,0.0347788441095425,0.0283794579885885
0.0156282933028162,0.0114516548829524,0.0485229582722582,0.0429464074189454,0.0347732525231983,0.0283750598861907
0.0156280917456684,0.0114517500739506,0.0485106252894099,0.0429371332057293,0.0347676849152201,0.028370665623985
0.0156278918764823,0.0114518440755766,0.0484982809261965,0.0429278615370379,0.0347621406412877,0.0283662746955891
0.0156276936147233,0.011451936894713,0.0484859247963527,0.042918592242696,0.0347566210397758,0.0283618866012283
0.0156274968808408,0.0114520285381623,0.0484735565250674,0.0429093251605686,0.0347511560932077,0.0283575008432884
0.0156273015962416,0.0114521190127004,0.048461175749118,0.0429000601361693,0.0347457124228612,0.0283531168607318
0.0156271076833097,0.0114522083250517,0.0484487821163242,0.0428907970221815,0.0347403195242997,0.0283487341761095
0.0156269150653703,0.0114522964818571,0.0484363752852914,0.0428815356784469,0.0347349508052872,0.0283443522689737
0.0156267236666814,0.0114523834897193,0.0484239549253473,0.0428722759716251,0.0347296014081451,0.0283399706703982
0.0156265334124228,0.0114524693551887,0.0484115279724406,0.042863025030961,0.0347242707440572,0.0283355889260015
0.015626344228723,0.011452554084749,0.0483991913279169,0.0428538316737637,0.0347189582325775,0.0283312065890975
0.0156261560425843,0.0114526376848305,0.0483868554987836,0.0428446392770461,0.0347136769926237,0.0283268369121252
0.0156259687818938,0.0114527201618007,0.048374504480698,0.0428354477171133,0.0347084329620166,0.0283224860016453
0.0156257823754515,0.0114528015219735,0.0483621379983816,0.0428262568947346,0.0347032199646442,0.0283181478665178
0.0156255967529155,0.0114528817715991,0.0483497557856367,0.042817066715628,0.0346980409759858,0.0283138256343207
0.0156254118447983,0.011452960916869,0.0483373575849981,0.0428078770900804,0.0346928765118797,0.0283094999773681
0.0156252275824436,0.0114530389638983,0.0483249431472146,0.0427986879325601,0.0346877260588165,0.0283051705097854
0.015625043898071,0.0114531159187754,0.0483125122312629,0.0427894991615787,0.0346825891120766,0.0283008368537132
0.0156248607247012,0.0114531917874796,0.0483000646042129,0.0427803106993778,0.0346774651753528,0.028296498639385
0.01562467799614,0.0114532665759777,0.0482876000407302,0.0427711224717733,0.0346723537612448,0.028292155505099
0.015624495647053,0.0114533402901289,0.0482751183231258,0.0427619344076113,0.034667254391227,0.0282878070974135
0.0156243136128538,0.011453412935742,0.0482626786099871,0.0427527464389286,0.0346621665955986,0.0282834530711362
0.0156241318297283,0.0114534845185839,0.048250225237993,0.04274355838389,0.0346570899138001,0.0282790930893064
0.0156239502346676,0.011453555044322,0.0482377538966077,0.0427343701738607,0.0346520238941963,0.0282747268233408
0.0156237687653711,0.0114536245185732,0.048225264399818,0.0427251817509919,0.0346469680944779,0.0282703539531397
0.0156235873603059,0.0114536929468869,0.0482127565679349,0.0427159930592218,0.034641922081228,0.0282659741667359
0.0156234059586797,0.0114537603347555,0.0482002519388303,0.0427068257557544,0.0346368854306114,0.0282615871610012
0.0156232245003931,0.0114538266875845,0.0481877988597361,0.0426977283366448,0.0346318577276676,0.028257192640865
0.0156230429260873,0.0114538920107137,0.0481753659744584,0.042688669716842,0.0346268545016777,0.0282528062546703
0.0156228611770626,0.0114539563094445,0.0481629665756955,0.0426796634114872,0.0346218764129134,0.0282484287993974
0.0156226791953689,0.0114540195889674,0.0481505451023025,0.0426706540573285,0.0346169058244925,0.0282440427750856
0.0156224969236316,0.0114540818544278,0.0481381014682043,0.0426616416541279,0.0346119423641618,0.0282396479251616
0.0156223143052507,0.0114541431108934,0.0481256355913828,0.042652626201555,0.0346069856687237,0.0282352440012268
