GBE EBSD data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, GBE distribution data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, non-GBE EBSD data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, non-GBE distribution data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency,GBE subset EBSD data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency, GBE subset distribution data- Phi, Cumulative Frequency, phi1, Cumulative Frequency, phi2, Cumulative Frequency
0.2307618,0.0853658536585366,1.277637,0.208425720620843,1.262883,0.818181818181818,1.262481,0.9984,1.263084,0.187533333333333,1.261275,0.928866666666667,0.2090214,0.074585635359116,1.262883,0.19060773480663,1.267275,0.776243093922652,1.262682,0.995533333333333,1.263084,0.187933333333333,1.262682,0.936,0.2904398,0.0676691729323308,1.271667,0.25187969924812,1.262682,0.804511278195489,1.26027,0.999333333333333,1.263084,0.251866666666667,1.262883,0.9242
0.2316636,0.0853658536585366,1.283874,0.208425720620843,1.269166,0.82039911308204,1.268762,0.9984,1.269368,0.188733333333333,1.26755,0.931266666666667,0.2099628,0.074585635359116,1.269166,0.19060773480663,1.27355,0.780386740331492,1.268964,0.995533333333333,1.269368,0.188733333333333,1.268964,0.9382,0.2912196,0.0676691729323308,1.277934,0.25187969924812,1.268964,0.804511278195489,1.26654,0.999333333333333,1.269368,0.253,1.269166,0.927
0.2325654,0.0853658536585366,1.290111,0.209534368070953,1.275449,0.821507760532151,1.275043,0.9984,1.275652,0.1898,1.273825,0.933,0.2109042,0.0759668508287293,1.275449,0.19060773480663,1.279825,0.781767955801105,1.275246,0.9956,1.275652,0.189733333333333,1.275246,0.94,0.2919994,0.0676691729323308,1.284201,0.255639097744361,1.275246,0.808270676691729,1.27281,0.999333333333333,1.275652,0.254533333333333,1.275449,0.9302
0.2334672,0.0864745011086474,1.296348,0.209534368070953,1.281732,0.824833702882483,1.281324,0.998466666666667,1.281936,0.191,1.2801,0.935533333333333,0.2118456,0.0759668508287293,1.281732,0.191988950276243,1.2861,0.781767955801105,1.281528,0.995666666666667,1.281936,0.1906,1.281528,0.9418,0.2927792,0.0676691729323308,1.290468,0.259398496240602,1.281528,0.808270676691729,1.27908,0.9994,1.281936,0.255466666666667,1.281732,0.9334
0.234369,0.0864745011086474,1.302585,0.209534368070953,1.288015,0.829268292682927,1.287605,0.998466666666667,1.28822,0.191666666666667,1.286375,0.938,0.212787,0.0773480662983425,1.288015,0.191988950276243,1.292375,0.784530386740331,1.28781,0.995666666666667,1.28822,0.191466666666667,1.28781,0.943466666666667,0.293559,0.0676691729323308,1.296735,0.259398496240602,1.28781,0.81203007518797,1.28535,0.9994,1.28822,0.256933333333333,1.288015,0.935866666666667
0.2352708,0.0864745011086474,1.308822,0.209534368070953,1.294298,0.831485587583149,1.293886,0.998466666666667,1.294504,0.192333333333333,1.29265,0.940466666666667,0.2137284,0.0773480662983425,1.294298,0.191988950276243,1.29865,0.788674033149171,1.294092,0.995666666666667,1.294504,0.192266666666667,1.294092,0.945133333333333,0.2943388,0.0676691729323308,1.303002,0.263157894736842,1.294092,0.815789473684211,1.29162,0.9994,1.294504,0.257733333333333,1.294298,0.938066666666667
0.2361726,0.0864745011086474,1.315059,0.209534368070953,1.300581,0.835920177383592,1.300167,0.998466666666667,1.300788,0.1934,1.298925,0.9436,0.2146698,0.0773480662983425,1.300581,0.191988950276243,1.304925,0.792817679558011,1.300374,0.995666666666667,1.300788,0.1932,1.300374,0.947,0.2951186,0.0676691729323308,1.309269,0.263157894736842,1.300374,0.815789473684211,1.29789,0.9994,1.300788,0.259133333333333,1.300581,0.940066666666667
0.2370744,0.0886917960088692,1.321296,0.209534368070953,1.306864,0.838137472283814,1.306448,0.998533333333333,1.307072,0.1948,1.3052,0.945666666666667,0.2156112,0.0787292817679558,1.306864,0.191988950276243,1.3112,0.798342541436464,1.306656,0.995666666666667,1.307072,0.1944,1.306656,0.949933333333333,0.2958984,0.0676691729323308,1.315536,0.263157894736842,1.306656,0.819548872180451,1.30416,0.9994,1.307072,0.260266666666667,1.306864,0.9424
0.2379762,0.0886917960088692,1.327533,0.209534368070953,1.313147,0.847006651884701,1.312729,0.998533333333333,1.313356,0.1962,1.311475,0.947533333333333,0.2165526,0.0814917127071823,1.313147,0.193370165745856,1.317475,0.80524861878453,1.312938,0.995666666666667,1.313356,0.195666666666667,1.312938,0.952133333333333,0.2966782,0.0714285714285714,1.321803,0.263157894736842,1.312938,0.827067669172932,1.31043,0.9994,1.313356,0.261666666666667,1.313147,0.944866666666667
0.238878,0.0886917960088692,1.33377,0.209534368070953,1.31943,0.854767184035477,1.31901,0.998533333333333,1.31964,0.196866666666667,1.31775,0.949,0.217494,0.0814917127071823,1.31943,0.193370165745856,1.32375,0.810773480662983,1.31922,0.995666666666667,1.31964,0.1968,1.31922,0.953666666666667,0.297458,0.0714285714285714,1.32807,0.263157894736842,1.31922,0.827067669172932,1.3167,0.9994,1.31964,0.263266666666667,1.31943,0.9466
0.2397798,0.08980044345898,1.340007,0.209534368070953,1.325713,0.865853658536585,1.325291,0.998533333333333,1.325924,0.1978,1.324025,0.950666666666667,0.2184354,0.0842541436464088,1.325713,0.193370165745856,1.330025,0.810773480662983,1.325502,0.995666666666667,1.325924,0.197933333333333,1.325502,0.955733333333333,0.2982378,0.0714285714285714,1.334337,0.263157894736842,1.325502,0.830827067669173,1.32297,0.9994,1.325924,0.264533333333333,1.325713,0.948466666666667
0.2406816,0.08980044345898,1.346244,0.209534368070953,1.331996,0.872505543237251,1.331572,0.998533333333333,1.332208,0.198666666666667,1.3303,0.9524,0.2193768,0.0842541436464088,1.331996,0.193370165745856,1.3363,0.816298342541437,1.331784,0.995666666666667,1.332208,0.199533333333333,1.331784,0.9574,0.2990176,0.0714285714285714,1.340604,0.263157894736842,1.331784,0.838345864661654,1.32924,0.9994,1.332208,0.266266666666667,1.331996,0.949733333333333
0.2415834,0.0920177383592018,1.352481,0.209534368070953,1.338279,0.878048780487805,1.337853,0.998533333333333,1.338492,0.1994,1.336575,0.954,0.2203182,0.0842541436464088,1.338279,0.196132596685083,1.342575,0.820441988950276,1.338066,0.995666666666667,1.338492,0.2002,1.338066,0.9586,0.2997974,0.0714285714285714,1.346871,0.263157894736842,1.338066,0.845864661654135,1.33551,0.9994,1.338492,0.267,1.338279,0.951066666666667
0.2424852,0.0931263858093126,1.358718,0.211751662971175,1.344562,0.882483370288248,1.344134,0.998533333333333,1.344776,0.200333333333333,1.34285,0.955266666666667,0.2212596,0.0842541436464088,1.344562,0.196132596685083,1.34885,0.825966850828729,1.344348,0.995666666666667,1.344776,0.201133333333333,1.344348,0.9596,0.3005772,0.0714285714285714,1.353138,0.263157894736842,1.344348,0.849624060150376,1.34178,0.9994,1.344776,0.268,1.344562,0.9534
0.243387,0.0931263858093126,1.364955,0.211751662971175,1.350845,0.885809312638581,1.350415,0.998533333333333,1.35106,0.200733333333333,1.349125,0.957333333333333,0.222201,0.0856353591160221,1.350845,0.197513812154696,1.355125,0.831491712707182,1.35063,0.995666666666667,1.35106,0.202266666666667,1.35063,0.961266666666667,0.301357,0.0714285714285714,1.359405,0.263157894736842,1.35063,0.857142857142857,1.34805,0.9994,1.35106,0.269133333333333,1.350845,0.955066666666667
0.2442888,0.0931263858093126,1.371192,0.215077605321508,1.357128,0.889135254988914,1.356696,0.998533333333333,1.357344,0.201666666666667,1.3554,0.958733333333333,0.2231424,0.0856353591160221,1.357128,0.198895027624309,1.3614,0.832872928176796,1.356912,0.995666666666667,1.357344,0.2028,1.356912,0.963,0.3021368,0.0714285714285714,1.365672,0.263157894736842,1.356912,0.857142857142857,1.35432,0.9994,1.357344,0.270533333333333,1.357128,0.956733333333333
0.2451906,0.0942350332594235,1.377429,0.216186252771619,1.363411,0.894678492239468,1.362977,0.998533333333333,1.363628,0.202666666666667,1.361675,0.960133333333333,0.2240838,0.0856353591160221,1.363411,0.198895027624309,1.367675,0.842541436464088,1.363194,0.995733333333333,1.363628,0.204133333333333,1.363194,0.964066666666667,0.3029166,0.0714285714285714,1.371939,0.263157894736842,1.363194,0.857142857142857,1.36059,0.9994,1.363628,0.272466666666667,1.363411,0.958733333333333
0.2460924,0.0953436807095344,1.383666,0.217294900221729,1.369694,0.89689578713969,1.369258,0.998533333333333,1.369912,0.203666666666667,1.36795,0.961133333333333,0.2250252,0.0856353591160221,1.369694,0.198895027624309,1.37395,0.850828729281768,1.369476,0.995733333333333,1.369912,0.204666666666667,1.369476,0.9654,0.3036964,0.0714285714285714,1.378206,0.263157894736842,1.369476,0.87218045112782,1.36686,0.9994,1.369912,0.273466666666667,1.369694,0.959733333333333
0.2469942,0.0953436807095344,1.389903,0.217294900221729,1.375977,0.8980044345898,1.375539,0.998533333333333,1.376196,0.204933333333333,1.374225,0.962266666666667,0.2259666,0.0856353591160221,1.375977,0.200276243093923,1.380225,0.864640883977901,1.375758,0.995733333333333,1.376196,0.205466666666667,1.375758,0.966533333333333,0.3044762,0.0714285714285714,1.384473,0.263157894736842,1.375758,0.87593984962406,1.37313,0.9994,1.376196,0.274533333333333,1.375977,0.961533333333333
0.247896,0.0953436807095344,1.39614,0.21840354767184,1.38226,0.905764966740576,1.38182,0.998533333333333,1.38248,0.206266666666667,1.3805,0.963666666666667,0.226908,0.0856353591160221,1.38226,0.201657458563536,1.3865,0.866022099447514,1.38204,0.995733333333333,1.38248,0.2064,1.38204,0.967466666666667,0.305256,0.0714285714285714,1.39074,0.263157894736842,1.38204,0.883458646616541,1.3794,0.9994,1.38248,0.2758,1.38226,0.962733333333333
0.2487978,0.0953436807095344,1.402377,0.21840354767184,1.388543,0.907982261640798,1.388101,0.998533333333333,1.388764,0.207466666666667,1.386775,0.964466666666667,0.2278494,0.0883977900552486,1.388543,0.201657458563536,1.392775,0.86878453038674,1.388322,0.995733333333333,1.388764,0.2074,1.388322,0.969466666666667,0.3060358,0.0714285714285714,1.397007,0.263157894736842,1.388322,0.890977443609023,1.38567,0.9994,1.388764,0.2772,1.388543,0.964133333333333
0.2496996,0.0953436807095344,1.408614,0.21840354767184,1.394826,0.909090909090909,1.394382,0.998533333333333,1.395048,0.208466666666667,1.39305,0.9666,0.2287908,0.0883977900552486,1.394826,0.203038674033149,1.39905,0.875690607734807,1.394604,0.995733333333333,1.395048,0.208133333333333,1.394604,0.971,0.3068156,0.0714285714285714,1.403274,0.263157894736842,1.394604,0.898496240601504,1.39194,0.9994,1.395048,0.278733333333333,1.394826,0.965333333333333
0.2506014,0.0953436807095344,1.414851,0.219512195121951,1.401109,0.911308203991131,1.400663,0.998533333333333,1.401332,0.209266666666667,1.399325,0.967933333333333,0.2297322,0.0911602209944751,1.401109,0.204419889502762,1.405325,0.875690607734807,1.400886,0.995733333333333,1.401332,0.208666666666667,1.400886,0.971866666666667,0.3075954,0.0714285714285714,1.409541,0.263157894736842,1.400886,0.909774436090226,1.39821,0.9994,1.401332,0.279933333333333,1.401109,0.967133333333333
0.2515032,0.0964523281596452,1.421088,0.219512195121951,1.407392,0.913525498891353,1.406944,0.998533333333333,1.407616,0.209866666666667,1.4056,0.9692,0.2306736,0.0925414364640884,1.407392,0.204419889502762,1.4116,0.879834254143646,1.407168,0.995733333333333,1.407616,0.209733333333333,1.407168,0.9732,0.3083752,0.0714285714285714,1.415808,0.263157894736842,1.407168,0.913533834586466,1.40448,0.9994,1.407616,0.281,1.407392,0.967933333333333
0.252405,0.098669623059867,1.427325,0.219512195121951,1.413675,0.916851441241685,1.413225,0.998533333333333,1.4139,0.211333333333333,1.411875,0.9708,0.231615,0.0953038674033149,1.413675,0.205801104972376,1.417875,0.888121546961326,1.41345,0.995733333333333,1.4139,0.2106,1.41345,0.9742,0.309155,0.0714285714285714,1.422075,0.263157894736842,1.41345,0.921052631578947,1.41075,0.9994,1.4139,0.282466666666667,1.413675,0.9694
0.2533068,0.098669623059867,1.433562,0.221729490022173,1.419958,0.916851441241685,1.419506,0.998533333333333,1.420184,0.212733333333333,1.41815,0.9718,0.2325564,0.0966850828729282,1.419958,0.207182320441989,1.42415,0.889502762430939,1.419732,0.995733333333333,1.420184,0.211866666666667,1.419732,0.975466666666667,0.3099348,0.0714285714285714,1.428342,0.263157894736842,1.419732,0.921052631578947,1.41702,0.9994,1.420184,0.284066666666667,1.419958,0.970533333333333
0.2542086,0.100886917960089,1.439799,0.223946784922395,1.426241,0.919068736141907,1.425787,0.998533333333333,1.426468,0.2138,1.424425,0.973066666666667,0.2334978,0.0966850828729282,1.426241,0.209944751381215,1.430425,0.895027624309392,1.426014,0.995733333333333,1.426468,0.213333333333333,1.426014,0.9766,0.3107146,0.0714285714285714,1.434609,0.263157894736842,1.426014,0.921052631578947,1.42329,0.9994,1.426468,0.285733333333333,1.426241,0.9718
0.2551104,0.100886917960089,1.446036,0.225055432372506,1.432524,0.922394678492239,1.432068,0.998533333333333,1.432752,0.2152,1.4307,0.9744,0.2344392,0.0966850828729282,1.432524,0.211325966850829,1.4367,0.899171270718232,1.432296,0.995733333333333,1.432752,0.214,1.432296,0.977333333333333,0.3114944,0.0714285714285714,1.440876,0.263157894736842,1.432296,0.921052631578947,1.42956,0.9994,1.432752,0.287,1.432524,0.9726
0.2560122,0.1019955654102,1.452273,0.226164079822616,1.438807,0.924611973392461,1.438349,0.998533333333333,1.439036,0.215733333333333,1.436975,0.975466666666667,0.2353806,0.0966850828729282,1.438807,0.211325966850829,1.442975,0.903314917127072,1.438578,0.995733333333333,1.439036,0.214666666666667,1.438578,0.977866666666667,0.3122742,0.0714285714285714,1.447143,0.266917293233083,1.438578,0.921052631578947,1.43583,0.9994,1.439036,0.288266666666667,1.438807,0.973733333333333
0.256914,0.1019955654102,1.45851,0.226164079822616,1.44509,0.927937915742794,1.44463,0.998533333333333,1.44532,0.2164,1.44325,0.976266666666667,0.236322,0.0980662983425414,1.44509,0.211325966850829,1.44925,0.907458563535912,1.44486,0.995733333333333,1.44532,0.216066666666667,1.44486,0.978533333333333,0.313054,0.0714285714285714,1.45341,0.270676691729323,1.44486,0.921052631578947,1.4421,0.9994,1.44532,0.2904,1.44509,0.974466666666667
0.2578158,0.1019955654102,1.464747,0.227272727272727,1.451373,0.929046563192905,1.450911,0.998533333333333,1.451604,0.217066666666667,1.449525,0.976666666666667,0.2372634,0.0980662983425414,1.451373,0.211325966850829,1.455525,0.911602209944751,1.451142,0.995733333333333,1.451604,0.2174,1.451142,0.979133333333333,0.3138338,0.0714285714285714,1.459677,0.270676691729323,1.451142,0.928571428571429,1.44837,0.9994,1.451604,0.291466666666667,1.451373,0.975733333333333
0.2587176,0.1019955654102,1.470984,0.228381374722838,1.457656,0.933481152993348,1.457192,0.998533333333333,1.457888,0.2182,1.4558,0.9776,0.2382048,0.0980662983425414,1.457656,0.211325966850829,1.4618,0.919889502762431,1.457424,0.995733333333333,1.457888,0.218533333333333,1.457424,0.980066666666667,0.3146136,0.0714285714285714,1.465944,0.278195488721804,1.457424,0.932330827067669,1.45464,0.9994,1.457888,0.293066666666667,1.457656,0.977
0.2596194,0.1019955654102,1.477221,0.228381374722838,1.463939,0.93569844789357,1.463473,0.998533333333333,1.464172,0.2194,1.462075,0.978466666666667,0.2391462,0.0994475138121547,1.463939,0.211325966850829,1.468075,0.925414364640884,1.463706,0.995733333333333,1.464172,0.219733333333333,1.463706,0.9806,0.3153934,0.0714285714285714,1.472211,0.278195488721804,1.463706,0.932330827067669,1.46091,0.9994,1.464172,0.294333333333333,1.463939,0.977866666666667
0.2605212,0.10310421286031,1.483458,0.228381374722838,1.470222,0.937915742793792,1.469754,0.998533333333333,1.470456,0.220066666666667,1.46835,0.979733333333333,0.2400876,0.102209944751381,1.470222,0.211325966850829,1.47435,0.92817679558011,1.469988,0.9958,1.470456,0.220866666666667,1.469988,0.981333333333333,0.3161732,0.0714285714285714,1.478478,0.278195488721804,1.469988,0.943609022556391,1.46718,0.9994,1.470456,0.295666666666667,1.470222,0.979133333333333
0.261423,0.10310421286031,1.489695,0.229490022172949,1.476505,0.942350332594235,1.476035,0.998533333333333,1.47674,0.220933333333333,1.474625,0.980466666666667,0.241029,0.106353591160221,1.476505,0.211325966850829,1.480625,0.935082872928177,1.47627,0.9958,1.47674,0.2218,1.47627,0.982333333333333,0.316953,0.0714285714285714,1.484745,0.278195488721804,1.47627,0.943609022556391,1.47345,0.9994,1.47674,0.2972,1.476505,0.979666666666667
0.2623248,0.10310421286031,1.495932,0.23059866962306,1.482788,0.947893569844789,1.482316,0.998533333333333,1.483024,0.2218,1.4809,0.981333333333333,0.2419704,0.106353591160221,1.482788,0.212707182320442,1.4869,0.94475138121547,1.482552,0.9958,1.483024,0.223,1.482552,0.983,0.3177328,0.0714285714285714,1.491012,0.278195488721804,1.482552,0.947368421052632,1.47972,0.9994,1.483024,0.298,1.482788,0.981
0.2632266,0.10310421286031,1.502169,0.23059866962306,1.489071,0.954545454545455,1.488597,0.998533333333333,1.489308,0.223266666666667,1.487175,0.982133333333333,0.2429118,0.106353591160221,1.489071,0.215469613259669,1.493175,0.946132596685083,1.488834,0.9958,1.489308,0.223733333333333,1.488834,0.983866666666667,0.3185126,0.0714285714285714,1.497279,0.278195488721804,1.488834,0.962406015037594,1.48599,0.9994,1.489308,0.299266666666667,1.489071,0.981666666666667
0.2641284,0.104212860310421,1.508406,0.231707317073171,1.495354,0.957871396895787,1.494878,0.998533333333333,1.495592,0.223933333333333,1.49345,0.983,0.2438532,0.107734806629834,1.495354,0.218232044198895,1.49945,0.950276243093923,1.495116,0.9958,1.495592,0.224733333333333,1.495116,0.984266666666667,0.3192924,0.0714285714285714,1.503546,0.278195488721804,1.495116,0.969924812030075,1.49226,0.9994,1.495592,0.300666666666667,1.495354,0.9826
0.2650302,0.104212860310421,1.514643,0.232815964523282,1.501637,0.962305986696231,1.501159,0.998533333333333,1.501876,0.2244,1.499725,0.983666666666667,0.2447946,0.109116022099448,1.501637,0.219613259668508,1.505725,0.951657458563536,1.501398,0.9958,1.501876,0.226333333333333,1.501398,0.984733333333333,0.3200722,0.0714285714285714,1.509813,0.278195488721804,1.501398,0.973684210526316,1.49853,0.9994,1.501876,0.302,1.501637,0.9834
0.265932,0.104212860310421,1.52088,0.236141906873614,1.50792,0.964523281596452,1.50744,0.998533333333333,1.50816,0.225,1.506,0.9844,0.245736,0.109116022099448,1.50792,0.219613259668508,1.512,0.957182320441989,1.50768,0.9958,1.50816,0.227733333333333,1.50768,0.984933333333333,0.320852,0.0714285714285714,1.51608,0.281954887218045,1.50768,0.977443609022556,1.5048,0.9994,1.50816,0.303266666666667,1.50792,0.983933333333333
0.2668338,0.104212860310421,1.527117,0.240576496674058,1.514203,0.967849223946785,1.513721,0.998533333333333,1.514444,0.225866666666667,1.512275,0.9848,0.2466774,0.109116022099448,1.514203,0.219613259668508,1.518275,0.959944751381215,1.513962,0.9958,1.514444,0.228866666666667,1.513962,0.9852,0.3216318,0.0714285714285714,1.522347,0.281954887218045,1.513962,0.981203007518797,1.51107,0.9994,1.514444,0.3048,1.514203,0.985333333333333
0.2677356,0.104212860310421,1.533354,0.240576496674058,1.520486,0.971175166297118,1.520002,0.998533333333333,1.520728,0.2272,1.51855,0.985333333333333,0.2476188,0.109116022099448,1.520486,0.219613259668508,1.52455,0.964088397790055,1.520244,0.9958,1.520728,0.229733333333333,1.520244,0.985533333333333,0.3224116,0.0714285714285714,1.528614,0.281954887218045,1.520244,0.981203007518797,1.51734,0.9994,1.520728,0.3062,1.520486,0.986
0.2686374,0.106430155210643,1.539591,0.240576496674058,1.526769,0.97450110864745,1.526283,0.998533333333333,1.527012,0.227866666666667,1.524825,0.985866666666667,0.2485602,0.110497237569061,1.526769,0.222375690607735,1.530825,0.969613259668508,1.526526,0.9958,1.527012,0.2308,1.526526,0.985866666666667,0.3231914,0.0714285714285714,1.534881,0.281954887218045,1.526526,0.981203007518797,1.52361,0.9994,1.527012,0.307333333333333,1.526769,0.986666666666667
0.2695392,0.107538802660754,1.545828,0.240576496674058,1.533052,0.977827050997783,1.532564,0.998533333333333,1.533296,0.228733333333333,1.5311,0.986266666666667,0.2495016,0.110497237569061,1.533052,0.226519337016575,1.5371,0.970994475138122,1.532808,0.9958,1.533296,0.2322,1.532808,0.9862,0.3239712,0.0714285714285714,1.541148,0.285714285714286,1.532808,0.981203007518797,1.52988,0.9994,1.533296,0.308866666666667,1.533052,0.987266666666667
0.270441,0.107538802660754,1.552065,0.241685144124169,1.539335,0.980044345898004,1.538845,0.998533333333333,1.53958,0.2298,1.537375,0.9866,0.250443,0.110497237569061,1.539335,0.227900552486188,1.543375,0.976519337016575,1.53909,0.9958,1.53958,0.232933333333333,1.53909,0.986666666666667,0.324751,0.0714285714285714,1.547415,0.285714285714286,1.53909,0.981203007518797,1.53615,0.9994,1.53958,0.3094,1.539335,0.987666666666667
0.2713428,0.108647450110865,1.558302,0.242793791574279,1.545618,0.983370288248337,1.545126,0.998533333333333,1.545864,0.230866666666667,1.54365,0.987,0.2513844,0.113259668508287,1.545618,0.227900552486188,1.54965,0.979281767955801,1.545372,0.9958,1.545864,0.233933333333333,1.545372,0.986933333333333,0.3255308,0.075187969924812,1.553682,0.285714285714286,1.545372,0.981203007518797,1.54242,0.9994,1.545864,0.310266666666667,1.545618,0.988133333333333
0.2722446,0.108647450110865,1.564539,0.24390243902439,1.551901,0.98780487804878,1.551407,0.998533333333333,1.552148,0.231733333333333,1.549925,0.987666666666667,0.2523258,0.113259668508287,1.551901,0.229281767955801,1.555925,0.984806629834254,1.551654,0.9958,1.552148,0.2352,1.551654,0.9874,0.3263106,0.075187969924812,1.559949,0.285714285714286,1.551654,0.984962406015038,1.54869,0.9994,1.552148,0.311666666666667,1.551901,0.988533333333333
0.2731464,0.109756097560976,1.570776,0.245011086474501,1.558184,0.991130820399113,1.557688,0.998533333333333,1.558432,0.232933333333333,1.5562,0.988266666666667,0.2532672,0.116022099447514,1.558184,0.232044198895028,1.5622,0.986187845303867,1.557936,0.9958,1.558432,0.236066666666667,1.557936,0.9876,0.3270904,0.0789473684210526,1.566216,0.289473684210526,1.557936,0.988721804511278,1.55496,0.9994,1.558432,0.3132,1.558184,0.988933333333333
0.2740482,0.109756097560976,1.577013,0.246119733924612,1.564467,0.992239467849224,1.563969,0.998533333333333,1.564716,0.233733333333333,1.562475,0.9886,0.2542086,0.116022099447514,1.564467,0.234806629834254,1.568475,0.987569060773481,1.564218,0.9958,1.564716,0.237533333333333,1.564218,0.988466666666667,0.3278702,0.0789473684210526,1.572483,0.289473684210526,1.564218,0.988721804511278,1.56123,0.9994,1.564716,0.314466666666667,1.564467,0.989466666666667
0.27495,0.109756097560976,1.58325,0.247228381374723,1.57075,0.994456762749446,1.57025,0.998533333333333,1.571,0.235,1.56875,0.9888,0.25515,0.116022099447514,1.57075,0.234806629834254,1.57475,0.987569060773481,1.5705,0.9958,1.571,0.238733333333333,1.5705,0.9886,0.32865,0.0827067669172932,1.57875,0.289473684210526,1.5705,0.992481203007519,1.5675,0.9994,1.571,0.3162,1.57075,0.9898
0.2758518,0.110864745011086,1.589487,0.247228381374723,1.577033,0.994456762749446,1.576531,0.998533333333333,1.577284,0.236133333333333,1.575025,0.989133333333333,0.2560914,0.116022099447514,1.577033,0.236187845303867,1.581025,0.987569060773481,1.576782,0.9958,1.577284,0.2398,1.576782,0.988733333333333,0.3294298,0.0864661654135338,1.585017,0.289473684210526,1.576782,0.996240601503759,1.57377,0.9994,1.577284,0.318133333333333,1.577033,0.990133333333333
0.2767536,0.110864745011086,1.595724,0.247228381374723,1.583316,0.994456762749446,1.582812,0.998533333333333,1.583568,0.237133333333333,1.5813,0.989333333333333,0.2570328,0.116022099447514,1.583316,0.240331491712707,1.5873,0.987569060773481,1.583064,0.9958,1.583568,0.2408,1.583064,0.989133333333333,0.3302096,0.0864661654135338,1.591284,0.289473684210526,1.583064,0.996240601503759,1.58004,0.9994,1.583568,0.319,1.583316,0.990333333333333
0.2776554,0.113082039911308,1.601961,0.247228381374723,1.589599,0.994456762749446,1.589093,0.998533333333333,1.589852,0.238333333333333,1.587575,0.989466666666667,0.2579742,0.116022099447514,1.589599,0.24171270718232,1.593575,0.987569060773481,1.589346,0.9958,1.589852,0.2416,1.589346,0.989466666666667,0.3309894,0.0864661654135338,1.597551,0.289473684210526,1.589346,0.996240601503759,1.58631,0.9994,1.589852,0.3204,1.589599,0.990533333333333
0.2785572,0.114190687361419,1.608198,0.248337028824834,1.595882,0.995565410199557,1.595374,0.998533333333333,1.596136,0.2392,1.59385,0.989933333333333,0.2589156,0.117403314917127,1.595882,0.24171270718232,1.59985,0.988950276243094,1.595628,0.9958,1.596136,0.242666666666667,1.595628,0.989733333333333,0.3317692,0.0864661654135338,1.603818,0.289473684210526,1.595628,0.996240601503759,1.59258,0.9994,1.596136,0.3216,1.595882,0.9908
0.279459,0.114190687361419,1.614435,0.248337028824834,1.602165,0.995565410199557,1.601655,0.998533333333333,1.60242,0.240066666666667,1.600125,0.990133333333333,0.259857,0.117403314917127,1.602165,0.24585635359116,1.606125,0.990331491712707,1.60191,0.9958,1.60242,0.2436,1.60191,0.989933333333333,0.332549,0.0864661654135338,1.610085,0.289473684210526,1.60191,0.996240601503759,1.59885,0.9994,1.60242,0.323333333333333,1.602165,0.991266666666667
0.2803608,0.114190687361419,1.620672,0.249445676274945,1.608448,0.995565410199557,1.607936,0.998533333333333,1.608704,0.2406,1.6064,0.9902,0.2607984,0.11878453038674,1.608448,0.24585635359116,1.6124,0.990331491712707,1.608192,0.9958,1.608704,0.244666666666667,1.608192,0.9902,0.3333288,0.0902255639097744,1.616352,0.289473684210526,1.608192,0.996240601503759,1.60512,0.9994,1.608704,0.324466666666667,1.608448,0.9914
0.2812626,0.11529933481153,1.626909,0.249445676274945,1.614731,0.995565410199557,1.614217,0.998533333333333,1.614988,0.241866666666667,1.612675,0.990866666666667,0.2617398,0.11878453038674,1.614731,0.24585635359116,1.618675,0.990331491712707,1.614474,0.9958,1.614988,0.246066666666667,1.614474,0.9904,0.3341086,0.0902255639097744,1.622619,0.293233082706767,1.614474,0.996240601503759,1.61139,0.9994,1.614988,0.325733333333333,1.614731,0.991666666666667
0.2821644,0.116407982261641,1.633146,0.250554323725055,1.621014,0.995565410199557,1.620498,0.998533333333333,1.621272,0.243333333333333,1.61895,0.991066666666667,0.2626812,0.11878453038674,1.621014,0.24585635359116,1.62495,0.990331491712707,1.620756,0.9958,1.621272,0.246733333333333,1.620756,0.990666666666667,0.3348884,0.0902255639097744,1.628886,0.293233082706767,1.620756,0.996240601503759,1.61766,0.9994,1.621272,0.327066666666667,1.621014,0.992
0.2830662,0.116407982261641,1.639383,0.254988913525499,1.627297,0.995565410199557,1.626779,0.998533333333333,1.627556,0.244333333333333,1.625225,0.991133333333333,0.2636226,0.11878453038674,1.627297,0.248618784530387,1.631225,0.990331491712707,1.627038,0.9958,1.627556,0.247666666666667,1.627038,0.990933333333333,0.3356682,0.0902255639097744,1.635153,0.296992481203008,1.627038,0.996240601503759,1.62393,0.9994,1.627556,0.328533333333333,1.627297,0.992133333333333
0.283968,0.118625277161863,1.64562,0.257206208425721,1.63358,0.995565410199557,1.63306,0.998533333333333,1.63384,0.2452,1.6315,0.991333333333333,0.264564,0.120165745856354,1.63358,0.251381215469613,1.6375,0.990331491712707,1.63332,0.9958,1.63384,0.248466666666667,1.63332,0.9912,0.336448,0.093984962406015,1.64142,0.296992481203008,1.63332,0.996240601503759,1.6302,0.9994,1.63384,0.329666666666667,1.63358,0.992266666666667
