GBE Subset- phi0 (GPa), Cumulative Freq.,non-GBE- phi0 (GPa), Cumulative Freq., GBE- phi0 (GPa), Cumulative Freq.
1.176982,0.906432748538012,1.183708,0.905385002516356,1.185,0.918810289389068
1.179465,0.906432748538012,1.18621,0.905385002516356,1.1875,0.918810289389068
1.181948,0.906432748538012,1.188712,0.905385002516356,1.19,0.919614147909968
1.184431,0.906432748538012,1.191214,0.907901358832411,1.1925,0.919614147909968
1.186914,0.906432748538012,1.193716,0.907901358832411,1.195,0.920418006430868
1.189397,0.906432748538012,1.196218,0.907901358832411,1.1975,0.920418006430868
1.19188,0.906432748538012,1.19872,0.908404630095622,1.2,0.920418006430868
1.194363,0.906432748538012,1.201222,0.909411172622043,1.2025,0.920819935691318
1.196846,0.906432748538012,1.203724,0.909411172622043,1.205,0.921623794212219
1.199329,0.906432748538012,1.206226,0.909411172622043,1.2075,0.922025723472669
1.201812,0.906432748538012,1.208728,0.909914443885254,1.21,0.922025723472669
1.204295,0.906432748538012,1.21123,0.909914443885254,1.2125,0.922025723472669
1.206778,0.906432748538012,1.213732,0.910417715148465,1.215,0.922427652733119
1.209261,0.906432748538012,1.216234,0.910417715148465,1.2175,0.922829581993569
1.211744,0.906432748538012,1.218736,0.910920986411676,1.22,0.923231511254019
1.214227,0.906432748538012,1.221238,0.911424257674887,1.2225,0.92483922829582
1.21671,0.906432748538012,1.22374,0.911927528938098,1.225,0.92483922829582
1.219193,0.907894736842105,1.226242,0.911927528938098,1.2275,0.92564308681672
1.221676,0.907894736842105,1.228744,0.911927528938098,1.23,0.92604501607717
1.224159,0.907894736842105,1.231246,0.912430800201309,1.2325,0.92604501607717
1.226642,0.907894736842105,1.233748,0.912430800201309,1.235,0.927652733118971
1.229125,0.909356725146199,1.23625,0.912430800201309,1.2375,0.928054662379421
1.231608,0.909356725146199,1.238752,0.912430800201309,1.24,0.928054662379421
1.234091,0.910818713450292,1.241254,0.912430800201309,1.2425,0.928456591639871
1.236574,0.910818713450292,1.243756,0.912934071464519,1.245,0.928858520900322
1.239057,0.910818713450292,1.246258,0.912934071464519,1.2475,0.928858520900322
1.24154,0.910818713450292,1.24876,0.912934071464519,1.25,0.928858520900322
1.244023,0.910818713450292,1.251262,0.91343734272773,1.2525,0.929260450160772
1.246506,0.912280701754386,1.253764,0.913940613990941,1.255,0.929260450160772
1.248989,0.912280701754386,1.256266,0.913940613990941,1.2575,0.930064308681672
1.251472,0.912280701754386,1.258768,0.913940613990941,1.26,0.930064308681672
1.253955,0.91374269005848,1.26127,0.913940613990941,1.2625,0.930064308681672
1.256438,0.91374269005848,1.263772,0.914443885254152,1.265,0.930064308681672
1.258921,0.91374269005848,1.266274,0.914443885254152,1.2675,0.930064308681672
1.261404,0.91374269005848,1.268776,0.914947156517363,1.27,0.930868167202572
1.263887,0.91374269005848,1.271278,0.914947156517363,1.2725,0.930868167202572
1.26637,0.91374269005848,1.27378,0.914947156517363,1.275,0.930868167202572
1.268853,0.91374269005848,1.276282,0.914947156517363,1.2775,0.931270096463023
1.271336,0.91374269005848,1.278784,0.914947156517363,1.28,0.931270096463023
1.273819,0.91374269005848,1.281286,0.914947156517363,1.2825,0.932073954983923
1.276302,0.91374269005848,1.283788,0.915953699043785,1.285,0.932073954983923
1.278785,0.91374269005848,1.28629,0.916456970306995,1.2875,0.932073954983923
1.281268,0.91374269005848,1.288792,0.916960241570206,1.29,0.932073954983923
1.283751,0.91374269005848,1.291294,0.916960241570206,1.2925,0.932073954983923
1.286234,0.91374269005848,1.293796,0.917463512833417,1.295,0.932073954983923
1.288717,0.91374269005848,1.296298,0.917463512833417,1.2975,0.932073954983923
1.2912,0.91374269005848,1.2988,0.917966784096628,1.3,0.932073954983923
1.293683,0.91374269005848,1.301302,0.917966784096628,1.3025,0.932073954983923
1.296166,0.91374269005848,1.303804,0.918470055359839,1.305,0.932475884244373
1.298649,0.91374269005848,1.306306,0.918470055359839,1.3075,0.933279742765273
1.301132,0.915204678362573,1.308808,0.91897332662305,1.31,0.934083601286174
1.303615,0.916666666666667,1.31131,0.919476597886261,1.3125,0.934083601286174
1.306098,0.916666666666667,1.313812,0.919476597886261,1.315,0.934485530546624
1.308581,0.916666666666667,1.316314,0.919476597886261,1.3175,0.934485530546624
1.311064,0.916666666666667,1.318816,0.919476597886261,1.32,0.934485530546624
1.313547,0.916666666666667,1.321318,0.919476597886261,1.3225,0.934887459807074
1.31603,0.91812865497076,1.32382,0.919476597886261,1.325,0.934887459807074
1.318513,0.91812865497076,1.326322,0.919979869149472,1.3275,0.934887459807074
1.320996,0.91812865497076,1.328824,0.920986411675893,1.33,0.935289389067524
1.323479,0.919590643274854,1.331326,0.920986411675893,1.3325,0.935289389067524
1.325962,0.919590643274854,1.333828,0.921489682939104,1.335,0.935289389067524
1.328445,0.919590643274854,1.33633,0.921489682939104,1.3375,0.935691318327974
1.330928,0.919590643274854,1.338832,0.921489682939104,1.34,0.935691318327974
1.333411,0.919590643274854,1.341334,0.921992954202315,1.3425,0.936093247588424
1.335894,0.919590643274854,1.343836,0.921992954202315,1.345,0.936093247588424
1.338377,0.919590643274854,1.346338,0.921992954202315,1.3475,0.936093247588424
1.34086,0.919590643274854,1.34884,0.921992954202315,1.35,0.936897106109325
1.343343,0.919590643274854,1.351342,0.921992954202315,1.3525,0.937700964630225
1.345826,0.919590643274854,1.353844,0.921992954202315,1.355,0.938102893890675
1.348309,0.919590643274854,1.356346,0.921992954202315,1.3575,0.938102893890675
1.350792,0.919590643274854,1.358848,0.922496225465526,1.36,0.938504823151125
1.353275,0.919590643274854,1.36135,0.922496225465526,1.3625,0.938906752411576
1.355758,0.919590643274854,1.363852,0.922999496728737,1.365,0.939308681672026
1.358241,0.919590643274854,1.366354,0.922999496728737,1.3675,0.939308681672026
1.360724,0.919590643274854,1.368856,0.923502767991948,1.37,0.939308681672026
1.363207,0.919590643274854,1.371358,0.924006039255159,1.3725,0.939710610932476
1.36569,0.919590643274854,1.37386,0.924006039255159,1.375,0.940112540192926
1.368173,0.919590643274854,1.376362,0.924006039255159,1.3775,0.940112540192926
1.370656,0.921052631578947,1.378864,0.924509310518369,1.38,0.940514469453376
1.373139,0.921052631578947,1.381366,0.924509310518369,1.3825,0.940514469453376
1.375622,0.921052631578947,1.383868,0.92501258178158,1.385,0.941318327974277
1.378105,0.921052631578947,1.38637,0.925515853044791,1.3875,0.941318327974277
1.380588,0.921052631578947,1.388872,0.926019124308002,1.39,0.941720257234727
1.383071,0.921052631578947,1.391374,0.926019124308002,1.3925,0.942524115755627
1.385554,0.921052631578947,1.393876,0.926019124308002,1.395,0.942524115755627
1.388037,0.921052631578947,1.396378,0.926019124308002,1.3975,0.942524115755627
1.39052,0.921052631578947,1.39888,0.926522395571213,1.4,0.942524115755627
1.393003,0.921052631578947,1.401382,0.926522395571213,1.4025,0.942524115755627
1.395486,0.921052631578947,1.403884,0.926522395571213,1.405,0.943327974276527
1.397969,0.921052631578947,1.406386,0.926522395571213,1.4075,0.943327974276527
1.400452,0.921052631578947,1.408888,0.927528938097635,1.41,0.943729903536977
1.402935,0.921052631578947,1.41139,0.927528938097635,1.4125,0.943729903536977
1.405418,0.923976608187134,1.413892,0.928032209360846,1.415,0.944533762057878
1.407901,0.923976608187134,1.416394,0.928535480624056,1.4175,0.944935691318328
1.410384,0.923976608187134,1.418896,0.928535480624056,1.42,0.944935691318328
1.412867,0.925438596491228,1.421398,0.928535480624056,1.4225,0.945337620578778
1.41535,0.925438596491228,1.4239,0.929038751887267,1.425,0.945739549839228
1.417833,0.925438596491228,1.426402,0.929542023150478,1.4275,0.946141479099678
1.420316,0.925438596491228,1.428904,0.929542023150478,1.43,0.946141479099678
1.422799,0.925438596491228,1.431406,0.929542023150478,1.4325,0.946543408360129
1.425282,0.925438596491228,1.433908,0.930045294413689,1.435,0.946543408360129
1.427765,0.925438596491228,1.43641,0.930045294413689,1.4375,0.946945337620579
1.430248,0.925438596491228,1.438912,0.930045294413689,1.44,0.946945337620579
1.432731,0.925438596491228,1.441414,0.930045294413689,1.4425,0.946945337620579
1.435214,0.925438596491228,1.443916,0.930045294413689,1.445,0.946945337620579
1.437697,0.926900584795322,1.446418,0.930045294413689,1.4475,0.947749196141479
1.44018,0.926900584795322,1.44892,0.9305485656769,1.45,0.948553054662379
1.442663,0.926900584795322,1.451422,0.9305485656769,1.4525,0.94935691318328
1.445146,0.926900584795322,1.453924,0.931555108203322,1.455,0.94935691318328
1.447629,0.926900584795322,1.456426,0.931555108203322,1.4575,0.94935691318328
1.450112,0.926900584795322,1.458928,0.932058379466532,1.46,0.94935691318328
1.452595,0.928362573099415,1.46143,0.932058379466532,1.4625,0.94935691318328
1.455078,0.928362573099415,1.463932,0.933064921992954,1.465,0.94935691318328
1.457561,0.929824561403509,1.466434,0.933568193256165,1.4675,0.94975884244373
1.460044,0.931286549707602,1.468936,0.934071464519376,1.47,0.94975884244373
1.462527,0.932748538011696,1.471438,0.934071464519376,1.4725,0.94975884244373
1.46501,0.932748538011696,1.47394,0.934071464519376,1.475,0.94975884244373
1.467493,0.932748538011696,1.476442,0.934071464519376,1.4775,0.94975884244373
1.469976,0.932748538011696,1.478944,0.934071464519376,1.48,0.94975884244373
1.472459,0.934210526315789,1.481446,0.934071464519376,1.4825,0.94975884244373
1.474942,0.934210526315789,1.483948,0.934071464519376,1.485,0.95016077170418
1.477425,0.935672514619883,1.48645,0.934574735782587,1.4875,0.95056270096463
1.479908,0.937134502923977,1.488952,0.934574735782587,1.49,0.95096463022508
1.482391,0.937134502923977,1.491454,0.934574735782587,1.4925,0.95096463022508
1.484874,0.937134502923977,1.493956,0.934574735782587,1.495,0.95096463022508
1.487357,0.937134502923977,1.496458,0.934574735782587,1.4975,0.951366559485531
1.48984,0.937134502923977,1.49896,0.935078007045798,1.5,0.951768488745981
1.492323,0.937134502923977,1.501462,0.935078007045798,1.5025,0.951768488745981
1.494806,0.93859649122807,1.503964,0.935581278309009,1.505,0.952170418006431
1.497289,0.93859649122807,1.506466,0.935581278309009,1.5075,0.952170418006431
1.499772,0.93859649122807,1.508968,0.935581278309009,1.51,0.952170418006431
1.502255,0.940058479532164,1.51147,0.936084549572219,1.5125,0.952170418006431
1.504738,0.940058479532164,1.513972,0.936084549572219,1.515,0.953376205787781
1.507221,0.940058479532164,1.516474,0.936084549572219,1.5175,0.953376205787781
1.509704,0.940058479532164,1.518976,0.936084549572219,1.52,0.953376205787781
1.512187,0.940058479532164,1.521478,0.93658782083543,1.5225,0.953376205787781
1.51467,0.942982456140351,1.52398,0.937594363361852,1.525,0.953376205787781
1.517153,0.942982456140351,1.526482,0.937594363361852,1.5275,0.953778135048232
1.519636,0.942982456140351,1.528984,0.937594363361852,1.53,0.954581993569132
1.522119,0.942982456140351,1.531486,0.938097634625063,1.5325,0.954983922829582
1.524602,0.944444444444444,1.533988,0.938600905888274,1.535,0.955385852090032
1.527085,0.944444444444444,1.53649,0.938600905888274,1.5375,0.955787781350482
1.529568,0.944444444444444,1.538992,0.939607448414696,1.54,0.955787781350482
1.532051,0.944444444444444,1.541494,0.939607448414696,1.5425,0.955787781350482
1.534534,0.944444444444444,1.543996,0.939607448414696,1.545,0.955787781350482
1.537017,0.944444444444444,1.546498,0.939607448414696,1.5475,0.956189710610932
1.5395,0.944444444444444,1.549,0.940110719677906,1.55,0.956993569131833
1.541983,0.947368421052632,1.551502,0.940110719677906,1.5525,0.957395498392283
1.544466,0.947368421052632,1.554004,0.940613990941117,1.555,0.957395498392283
1.546949,0.947368421052632,1.556506,0.940613990941117,1.5575,0.957797427652733
1.549432,0.947368421052632,1.559008,0.940613990941117,1.56,0.957797427652733
1.551915,0.947368421052632,1.56151,0.940613990941117,1.5625,0.957797427652733
1.554398,0.947368421052632,1.564012,0.941117262204328,1.565,0.957797427652733
1.556881,0.948830409356725,1.566514,0.941620533467539,1.5675,0.958199356913183
1.559364,0.948830409356725,1.569016,0.941620533467539,1.57,0.959003215434084
1.561847,0.948830409356725,1.571518,0.943130347257172,1.5725,0.959405144694534
1.56433,0.948830409356725,1.57402,0.943130347257172,1.575,0.959405144694534
1.566813,0.948830409356725,1.576522,0.943130347257172,1.5775,0.960209003215434
1.569296,0.948830409356725,1.579024,0.944136889783593,1.58,0.960610932475884
1.571779,0.948830409356725,1.581526,0.944640161046804,1.5825,0.960610932475884
1.574262,0.948830409356725,1.584028,0.945646703573226,1.585,0.960610932475884
1.576745,0.948830409356725,1.58653,0.945646703573226,1.5875,0.961414790996785
1.579228,0.948830409356725,1.589032,0.945646703573226,1.59,0.962218649517685
1.581711,0.948830409356725,1.591534,0.945646703573226,1.5925,0.962620578778135
1.584194,0.948830409356725,1.594036,0.946653246099648,1.595,0.962620578778135
1.586677,0.948830409356725,1.596538,0.946653246099648,1.5975,0.962620578778135
1.58916,0.948830409356725,1.59904,0.94816305988928,1.6,0.963826366559486
1.591643,0.948830409356725,1.601542,0.948666331152491,1.6025,0.964630225080386
1.594126,0.948830409356725,1.604044,0.949169602415702,1.605,0.964630225080386
1.596609,0.948830409356725,1.606546,0.949169602415702,1.6075,0.965032154340836
1.599092,0.948830409356725,1.609048,0.949169602415702,1.61,0.965032154340836
1.601575,0.948830409356725,1.61155,0.949672873678913,1.6125,0.965032154340836
1.604058,0.948830409356725,1.614052,0.949672873678913,1.615,0.965032154340836
1.606541,0.948830409356725,1.616554,0.949672873678913,1.6175,0.965032154340836
1.609024,0.950292397660819,1.619056,0.949672873678913,1.62,0.965032154340836
1.611507,0.950292397660819,1.621558,0.949672873678913,1.6225,0.965032154340836
1.61399,0.950292397660819,1.62406,0.949672873678913,1.625,0.965032154340836
1.616473,0.950292397660819,1.626562,0.949672873678913,1.6275,0.965434083601286
1.618956,0.950292397660819,1.629064,0.949672873678913,1.63,0.965434083601286
1.621439,0.950292397660819,1.631566,0.949672873678913,1.6325,0.965434083601286
1.623922,0.950292397660819,1.634068,0.949672873678913,1.635,0.965434083601286
1.626405,0.950292397660819,1.63657,0.949672873678913,1.6375,0.965434083601286
1.628888,0.950292397660819,1.639072,0.950176144942124,1.64,0.965434083601286
1.631371,0.950292397660819,1.641574,0.950176144942124,1.6425,0.965434083601286
1.633854,0.950292397660819,1.644076,0.950176144942124,1.645,0.965434083601286
1.636337,0.950292397660819,1.646578,0.950679416205335,1.6475,0.965434083601286
1.63882,0.950292397660819,1.64908,0.950679416205335,1.65,0.965434083601286
1.641303,0.950292397660819,1.651582,0.950679416205335,1.6525,0.965836012861736
1.643786,0.950292397660819,1.654084,0.950679416205335,1.655,0.965836012861736
1.646269,0.950292397660819,1.656586,0.950679416205335,1.6575,0.965836012861736
1.648752,0.950292397660819,1.659088,0.951182687468546,1.66,0.965836012861736
1.651235,0.950292397660819,1.66159,0.951182687468546,1.6625,0.966639871382637
1.653718,0.950292397660819,1.664092,0.951685958731756,1.665,0.966639871382637
1.656201,0.950292397660819,1.666594,0.951685958731756,1.6675,0.966639871382637
1.658684,0.950292397660819,1.669096,0.951685958731756,1.67,0.966639871382637
1.661167,0.950292397660819,1.671598,0.951685958731756,1.6725,0.966639871382637
1.66365,0.950292397660819,1.6741,0.951685958731756,1.675,0.966639871382637
1.666133,0.950292397660819,1.676602,0.952189229994967,1.6775,0.966639871382637
1.668616,0.950292397660819,1.679104,0.952189229994967,1.68,0.966639871382637
1.671099,0.950292397660819,1.681606,0.952189229994967,1.6825,0.966639871382637
1.673582,0.950292397660819,1.684108,0.952189229994967,1.685,0.966639871382637
1.676065,0.950292397660819,1.68661,0.952189229994967,1.6875,0.966639871382637
1.678548,0.950292397660819,1.689112,0.952692501258178,1.69,0.967041800643087
1.681031,0.950292397660819,1.691614,0.952692501258178,1.6925,0.967041800643087
1.683514,0.950292397660819,1.694116,0.952692501258178,1.695,0.967041800643087
1.685997,0.950292397660819,1.696618,0.952692501258178,1.6975,0.967041800643087
1.68848,0.950292397660819,1.69912,0.952692501258178,1.7,0.967041800643087
1.690963,0.950292397660819,1.701622,0.952692501258178,1.7025,0.967041800643087
1.693446,0.950292397660819,1.704124,0.952692501258178,1.705,0.967443729903537
1.695929,0.950292397660819,1.706626,0.952692501258178,1.7075,0.967443729903537
1.698412,0.950292397660819,1.709128,0.952692501258178,1.71,0.967443729903537
1.700895,0.950292397660819,1.71163,0.952692501258178,1.7125,0.967845659163987
1.703378,0.950292397660819,1.714132,0.952692501258178,1.715,0.967845659163987
1.705861,0.950292397660819,1.716634,0.952692501258178,1.7175,0.967845659163987
1.708344,0.951754385964912,1.719136,0.952692501258178,1.72,0.967845659163987
1.710827,0.953216374269006,1.721638,0.953195772521389,1.7225,0.967845659163987
1.71331,0.953216374269006,1.72414,0.953195772521389,1.725,0.967845659163987
1.715793,0.953216374269006,1.726642,0.953195772521389,1.7275,0.968247588424437
1.718276,0.953216374269006,1.729144,0.953195772521389,1.73,0.968247588424437
1.720759,0.953216374269006,1.731646,0.9536990437846,1.7325,0.968247588424437
1.723242,0.953216374269006,1.734148,0.9536990437846,1.735,0.968247588424437
1.725725,0.953216374269006,1.73665,0.9536990437846,1.7375,0.968247588424437
1.728208,0.953216374269006,1.739152,0.9536990437846,1.74,0.968247588424437
1.730691,0.953216374269006,1.741654,0.9536990437846,1.7425,0.968649517684887
1.733174,0.953216374269006,1.744156,0.9536990437846,1.745,0.969051446945338
1.735657,0.953216374269006,1.746658,0.9536990437846,1.7475,0.969051446945338
1.73814,0.953216374269006,1.74916,0.9536990437846,1.75,0.969051446945338
1.740623,0.953216374269006,1.751662,0.9536990437846,1.7525,0.969453376205788
1.743106,0.953216374269006,1.754164,0.9536990437846,1.755,0.969453376205788
1.745589,0.953216374269006,1.756666,0.9536990437846,1.7575,0.969855305466238
1.748072,0.953216374269006,1.759168,0.9536990437846,1.76,0.969855305466238
1.750555,0.953216374269006,1.76167,0.954202315047811,1.7625,0.970257234726688
1.753038,0.953216374269006,1.764172,0.954202315047811,1.765,0.970257234726688
1.755521,0.954678362573099,1.766674,0.954202315047811,1.7675,0.970257234726688
1.758004,0.954678362573099,1.769176,0.954202315047811,1.77,0.970257234726688
1.760487,0.954678362573099,1.771678,0.954202315047811,1.7725,0.970257234726688
1.76297,0.954678362573099,1.77418,0.954202315047811,1.775,0.970659163987138
1.765453,0.954678362573099,1.776682,0.954202315047811,1.7775,0.970659163987138
1.767936,0.954678362573099,1.779184,0.954202315047811,1.78,0.971463022508039
1.770419,0.954678362573099,1.781686,0.954202315047811,1.7825,0.971463022508039
1.772902,0.954678362573099,1.784188,0.954202315047811,1.785,0.971463022508039
1.775385,0.956140350877193,1.78669,0.954202315047811,1.7875,0.971463022508039
1.777868,0.956140350877193,1.789192,0.954202315047811,1.79,0.971864951768489
1.780351,0.956140350877193,1.791694,0.954202315047811,1.7925,0.971864951768489
1.782834,0.956140350877193,1.794196,0.954202315047811,1.795,0.971864951768489
1.785317,0.956140350877193,1.796698,0.954705586311022,1.7975,0.971864951768489
1.7878,0.956140350877193,1.7992,0.954705586311022,1.8,0.971864951768489
1.790283,0.956140350877193,1.801702,0.954705586311022,1.8025,0.971864951768489
1.792766,0.956140350877193,1.804204,0.954705586311022,1.805,0.971864951768489
1.795249,0.956140350877193,1.806706,0.954705586311022,1.8075,0.971864951768489
1.797732,0.956140350877193,1.809208,0.954705586311022,1.81,0.971864951768489
1.800215,0.956140350877193,1.81171,0.954705586311022,1.8125,0.971864951768489
1.802698,0.956140350877193,1.814212,0.954705586311022,1.815,0.971864951768489
1.805181,0.956140350877193,1.816714,0.954705586311022,1.8175,0.971864951768489
1.807664,0.956140350877193,1.819216,0.954705586311022,1.82,0.971864951768489
1.810147,0.956140350877193,1.821718,0.954705586311022,1.8225,0.971864951768489
1.81263,0.956140350877193,1.82422,0.954705586311022,1.825,0.972266881028939
1.815113,0.956140350877193,1.826722,0.954705586311022,1.8275,0.972266881028939
1.817596,0.956140350877193,1.829224,0.954705586311022,1.83,0.972266881028939
1.820079,0.957602339181287,1.831726,0.954705586311022,1.8325,0.972266881028939
1.822562,0.957602339181287,1.834228,0.954705586311022,1.835,0.972668810289389
1.825045,0.957602339181287,1.83673,0.954705586311022,1.8375,0.972668810289389
1.827528,0.957602339181287,1.839232,0.954705586311022,1.84,0.972668810289389
1.830011,0.957602339181287,1.841734,0.954705586311022,1.8425,0.972668810289389
1.832494,0.957602339181287,1.844236,0.954705586311022,1.845,0.972668810289389
1.834977,0.957602339181287,1.846738,0.954705586311022,1.8475,0.972668810289389
1.83746,0.95906432748538,1.84924,0.954705586311022,1.85,0.973070739549839
1.839943,0.960526315789474,1.851742,0.954705586311022,1.8525,0.973070739549839
1.842426,0.960526315789474,1.854244,0.954705586311022,1.855,0.973070739549839
1.844909,0.960526315789474,1.856746,0.954705586311022,1.8575,0.973070739549839
1.847392,0.960526315789474,1.859248,0.954705586311022,1.86,0.973070739549839
1.849875,0.960526315789474,1.86175,0.954705586311022,1.8625,0.973070739549839
1.852358,0.960526315789474,1.864252,0.954705586311022,1.865,0.973472668810289
1.854841,0.960526315789474,1.866754,0.954705586311022,1.8675,0.973472668810289
1.857324,0.960526315789474,1.869256,0.954705586311022,1.87,0.973472668810289
1.859807,0.960526315789474,1.871758,0.954705586311022,1.8725,0.973472668810289
1.86229,0.960526315789474,1.87426,0.954705586311022,1.875,0.973472668810289
1.864773,0.960526315789474,1.876762,0.954705586311022,1.8775,0.973472668810289
1.867256,0.961988304093567,1.879264,0.954705586311022,1.88,0.97387459807074
1.869739,0.961988304093567,1.881766,0.954705586311022,1.8825,0.97387459807074
1.872222,0.961988304093567,1.884268,0.954705586311022,1.885,0.97387459807074
1.874705,0.961988304093567,1.88677,0.954705586311022,1.8875,0.97387459807074
1.877188,0.961988304093567,1.889272,0.954705586311022,1.89,0.97387459807074
1.879671,0.961988304093567,1.891774,0.954705586311022,1.8925,0.97387459807074
1.882154,0.961988304093567,1.894276,0.954705586311022,1.895,0.97387459807074
1.884637,0.961988304093567,1.896778,0.955208857574232,1.8975,0.97387459807074
1.88712,0.961988304093567,1.89928,0.955208857574232,1.9,0.97387459807074
1.889603,0.961988304093567,1.901782,0.955208857574232,1.9025,0.97387459807074
1.892086,0.961988304093567,1.904284,0.955208857574232,1.905,0.97387459807074
1.894569,0.961988304093567,1.906786,0.955208857574232,1.9075,0.97387459807074
1.897052,0.961988304093567,1.909288,0.955208857574232,1.91,0.97387459807074
1.899535,0.961988304093567,1.91179,0.955208857574232,1.9125,0.97387459807074
1.902018,0.961988304093567,1.914292,0.955712128837443,1.915,0.97387459807074
1.904501,0.961988304093567,1.916794,0.955712128837443,1.9175,0.97387459807074
1.906984,0.961988304093567,1.919296,0.955712128837443,1.92,0.97387459807074
1.909467,0.961988304093567,1.921798,0.956215400100654,1.9225,0.97387459807074
1.91195,0.961988304093567,1.9243,0.956215400100654,1.925,0.97387459807074
1.914433,0.961988304093567,1.926802,0.956215400100654,1.9275,0.97387459807074
1.916916,0.961988304093567,1.929304,0.956215400100654,1.93,0.97387459807074
1.919399,0.961988304093567,1.931806,0.956215400100654,1.9325,0.97387459807074
1.921882,0.961988304093567,1.934308,0.956215400100654,1.935,0.97387459807074
1.924365,0.961988304093567,1.93681,0.956718671363865,1.9375,0.97387459807074
1.926848,0.961988304093567,1.939312,0.957725213890287,1.94,0.97387459807074
1.929331,0.961988304093567,1.941814,0.957725213890287,1.9425,0.97387459807074
1.931814,0.961988304093567,1.944316,0.957725213890287,1.945,0.97387459807074
1.934297,0.961988304093567,1.946818,0.957725213890287,1.9475,0.97427652733119
1.93678,0.961988304093567,1.94932,0.957725213890287,1.95,0.97427652733119
1.939263,0.961988304093567,1.951822,0.957725213890287,1.9525,0.97467845659164
1.941746,0.961988304093567,1.954324,0.958228485153498,1.955,0.97467845659164
1.944229,0.961988304093567,1.956826,0.958228485153498,1.9575,0.97467845659164
1.946712,0.961988304093567,1.959328,0.958228485153498,1.96,0.97467845659164
1.949195,0.961988304093567,1.96183,0.958228485153498,1.9625,0.97467845659164
1.951678,0.961988304093567,1.964332,0.958228485153498,1.965,0.97508038585209
1.954161,0.961988304093567,1.966834,0.958731756416709,1.9675,0.97508038585209
1.956644,0.963450292397661,1.969336,0.958731756416709,1.97,0.97508038585209
1.959127,0.963450292397661,1.971838,0.958731756416709,1.9725,0.97508038585209
1.96161,0.963450292397661,1.97434,0.958731756416709,1.975,0.97508038585209
1.964093,0.963450292397661,1.976842,0.95923502767992,1.9775,0.97508038585209
1.966576,0.963450292397661,1.979344,0.95973829894313,1.98,0.97508038585209
1.969059,0.963450292397661,1.981846,0.95973829894313,1.9825,0.97508038585209
1.971542,0.963450292397661,1.984348,0.95973829894313,1.985,0.97548231511254
1.974025,0.963450292397661,1.98685,0.95973829894313,1.9875,0.97548231511254
1.976508,0.963450292397661,1.989352,0.960241570206341,1.99,0.97548231511254
1.978991,0.964912280701754,1.991854,0.960241570206341,1.9925,0.97548231511254
1.981474,0.964912280701754,1.994356,0.960241570206341,1.995,0.97548231511254
1.983957,0.964912280701754,1.996858,0.960241570206341,1.9975,0.97548231511254
1.98644,0.964912280701754,1.99936,0.960241570206341,2,0.97548231511254
1.988923,0.964912280701754,2.001862,0.960241570206341,2.0025,0.97588424437299
1.991406,0.964912280701754,2.004364,0.960241570206341,2.005,0.97588424437299
1.993889,0.966374269005848,2.006866,0.960744841469552,2.0075,0.97588424437299
1.996372,0.966374269005848,2.009368,0.960744841469552,2.01,0.976286173633441
1.998855,0.966374269005848,2.01187,0.960744841469552,2.0125,0.976286173633441
2.001338,0.966374269005848,2.014372,0.961248112732763,2.015,0.976286173633441
2.003821,0.966374269005848,2.016874,0.961248112732763,2.0175,0.976688102893891
2.006304,0.966374269005848,2.019376,0.961751383995974,2.02,0.977090032154341
2.008787,0.967836257309941,2.021878,0.961751383995974,2.0225,0.977090032154341
2.01127,0.967836257309941,2.02438,0.961751383995974,2.025,0.977491961414791
2.013753,0.967836257309941,2.026882,0.961751383995974,2.0275,0.977491961414791
2.016236,0.967836257309941,2.029384,0.961751383995974,2.03,0.977491961414791
2.018719,0.967836257309941,2.031886,0.961751383995974,2.0325,0.977893890675241
2.021202,0.967836257309941,2.034388,0.961751383995974,2.035,0.977893890675241
2.023685,0.967836257309941,2.03689,0.961751383995974,2.0375,0.977893890675241
2.026168,0.967836257309941,2.039392,0.962254655259185,2.04,0.977893890675241
2.028651,0.967836257309941,2.041894,0.962757926522396,2.0425,0.977893890675241
2.031134,0.967836257309941,2.044396,0.962757926522396,2.045,0.977893890675241
2.033617,0.967836257309941,2.046898,0.962757926522396,2.0475,0.977893890675241
2.0361,0.967836257309941,2.0494,0.963261197785606,2.05,0.977893890675241
2.038583,0.967836257309941,2.051902,0.963764469048817,2.0525,0.977893890675241
2.041066,0.967836257309941,2.054404,0.963764469048817,2.055,0.977893890675241
2.043549,0.967836257309941,2.056906,0.963764469048817,2.0575,0.977893890675241
2.046032,0.967836257309941,2.059408,0.963764469048817,2.06,0.977893890675241
2.048515,0.967836257309941,2.06191,0.963764469048817,2.0625,0.977893890675241
2.050998,0.967836257309941,2.064412,0.963764469048817,2.065,0.978295819935691
2.053481,0.967836257309941,2.066914,0.963764469048817,2.0675,0.978295819935691
2.055964,0.967836257309941,2.069416,0.963764469048817,2.07,0.978697749196141
2.058447,0.967836257309941,2.071918,0.963764469048817,2.0725,0.978697749196141
2.06093,0.967836257309941,2.07442,0.963764469048817,2.075,0.979501607717042
2.063413,0.967836257309941,2.076922,0.964267740312028,2.0775,0.979501607717042
2.065896,0.967836257309941,2.079424,0.964267740312028,2.08,0.979501607717042
2.068379,0.967836257309941,2.081926,0.964771011575239,2.0825,0.979501607717042
2.070862,0.967836257309941,2.084428,0.964771011575239,2.085,0.979501607717042
