GBE Subset- beta, Cumulative Freq.,non-GBE- beta, Cumulative Freq., GBE- beta, Cumulative Freq.
-1.412444,0.0657894736842105,-1.420886,0.0759939607448415,-1.4237,0.0779742765273312
-1.408806,0.0672514619883041,-1.417239,0.0764972320080523,-1.42005,0.0779742765273312
-1.405168,0.0672514619883041,-1.413592,0.078007045797685,-1.4164,0.0791800643086817
-1.40153,0.0701754385964912,-1.409945,0.0785103170608958,-1.41275,0.0791800643086817
-1.397892,0.0701754385964912,-1.406298,0.0790135883241067,-1.4091,0.079983922829582
-1.394254,0.0701754385964912,-1.402651,0.0790135883241067,-1.40545,0.0803858520900322
-1.390616,0.0701754385964912,-1.399004,0.0795168595873176,-1.4018,0.0811897106109325
-1.386978,0.0701754385964912,-1.395357,0.0795168595873176,-1.39815,0.0815916398713826
-1.38334,0.0716374269005848,-1.39171,0.0795168595873176,-1.3945,0.0819935691318328
-1.379702,0.0730994152046784,-1.388063,0.0800201308505284,-1.39085,0.0819935691318328
-1.376064,0.0730994152046784,-1.384416,0.0810266733769502,-1.3872,0.0819935691318328
-1.372426,0.0730994152046784,-1.380769,0.081529944640161,-1.38355,0.0819935691318328
-1.368788,0.0730994152046784,-1.377122,0.081529944640161,-1.3799,0.082395498392283
-1.36515,0.0730994152046784,-1.373475,0.081529944640161,-1.37625,0.0827974276527331
-1.361512,0.0730994152046784,-1.369828,0.081529944640161,-1.3726,0.0836012861736334
-1.357874,0.0730994152046784,-1.366181,0.081529944640161,-1.36895,0.0844051446945338
-1.354236,0.0730994152046784,-1.362534,0.0820332159033719,-1.3653,0.0844051446945338
-1.350598,0.0730994152046784,-1.358887,0.0830397584297937,-1.36165,0.0848070739549839
-1.34696,0.0730994152046784,-1.35524,0.0830397584297937,-1.358,0.0848070739549839
-1.343322,0.0730994152046784,-1.351593,0.0830397584297937,-1.35435,0.0860128617363344
-1.339684,0.0745614035087719,-1.347946,0.0840463009562154,-1.3507,0.0860128617363344
-1.336046,0.0745614035087719,-1.344299,0.0840463009562154,-1.34705,0.0864147909967846
-1.332408,0.0745614035087719,-1.340652,0.0840463009562154,-1.3434,0.0872186495176849
-1.32877,0.0745614035087719,-1.337005,0.0840463009562154,-1.33975,0.0872186495176849
-1.325132,0.0745614035087719,-1.333358,0.0840463009562154,-1.3361,0.0884244372990354
-1.321494,0.0745614035087719,-1.329711,0.0845495722194263,-1.33245,0.0884244372990354
-1.317856,0.0745614035087719,-1.326064,0.0845495722194263,-1.3288,0.0884244372990354
-1.314218,0.0745614035087719,-1.322417,0.0850528434826371,-1.32515,0.0884244372990354
-1.31058,0.0774853801169591,-1.31877,0.085556114745848,-1.3215,0.090032154340836
-1.306942,0.0774853801169591,-1.315123,0.0860593860090589,-1.31785,0.0904340836012862
-1.303304,0.0774853801169591,-1.311476,0.0865626572722697,-1.3142,0.0904340836012862
-1.299666,0.0774853801169591,-1.307829,0.0870659285354806,-1.31055,0.0908360128617363
-1.296028,0.0774853801169591,-1.304182,0.0885757423251132,-1.3069,0.0912379421221865
-1.29239,0.0774853801169591,-1.300535,0.0900855561147458,-1.30325,0.0912379421221865
-1.288752,0.0774853801169591,-1.296888,0.0900855561147458,-1.2996,0.0912379421221865
-1.285114,0.0774853801169591,-1.293241,0.0900855561147458,-1.29595,0.0912379421221865
-1.281476,0.0774853801169591,-1.289594,0.0905888273779567,-1.2923,0.0916398713826367
-1.277838,0.0774853801169591,-1.285947,0.0915953699043785,-1.28865,0.092443729903537
-1.2742,0.0774853801169591,-1.2823,0.0915953699043785,-1.285,0.092443729903537
-1.270562,0.0774853801169591,-1.278653,0.0915953699043785,-1.28135,0.0936495176848875
-1.266924,0.0774853801169591,-1.275006,0.0920986411675893,-1.2777,0.0936495176848875
-1.263286,0.0789473684210526,-1.271359,0.0920986411675893,-1.27405,0.0940514469453376
-1.259648,0.0789473684210526,-1.267712,0.0926019124308002,-1.2704,0.0948553054662379
-1.25601,0.0789473684210526,-1.264065,0.0926019124308002,-1.26675,0.0948553054662379
-1.252372,0.0804093567251462,-1.260418,0.0936084549572219,-1.2631,0.0948553054662379
-1.248734,0.0804093567251462,-1.256771,0.0936084549572219,-1.25945,0.0956591639871383
-1.245096,0.0804093567251462,-1.253124,0.0946149974836437,-1.2558,0.0968649517684887
-1.241458,0.0818713450292398,-1.249477,0.0956215400100654,-1.25215,0.0972668810289389
-1.23782,0.0818713450292398,-1.24583,0.0961248112732763,-1.2485,0.0972668810289389
-1.234182,0.0818713450292398,-1.242183,0.0961248112732763,-1.24485,0.0976688102893891
-1.230544,0.0847953216374269,-1.238536,0.0961248112732763,-1.2412,0.0980707395498392
-1.226906,0.0847953216374269,-1.234889,0.0961248112732763,-1.23755,0.0984726688102894
-1.223268,0.0847953216374269,-1.231242,0.0961248112732763,-1.2339,0.0988745980707395
-1.21963,0.0847953216374269,-1.227595,0.097131353799698,-1.23025,0.0992765273311897
-1.215992,0.0847953216374269,-1.223948,0.0976346250629089,-1.2266,0.10008038585209
-1.212354,0.0862573099415205,-1.220301,0.0986411675893307,-1.22295,0.10008038585209
-1.208716,0.087719298245614,-1.216654,0.0986411675893307,-1.2193,0.10008038585209
-1.205078,0.087719298245614,-1.213007,0.0986411675893307,-1.21565,0.10008038585209
-1.20144,0.087719298245614,-1.20936,0.0986411675893307,-1.212,0.101688102893891
-1.197802,0.0891812865497076,-1.205713,0.0986411675893307,-1.20835,0.101688102893891
-1.194164,0.0891812865497076,-1.202066,0.0991444388525415,-1.2047,0.101688102893891
-1.190526,0.0891812865497076,-1.198419,0.0991444388525415,-1.20105,0.102090032154341
-1.186888,0.0906432748538012,-1.194772,0.0996477101157524,-1.1974,0.102491961414791
-1.18325,0.0906432748538012,-1.191125,0.0996477101157524,-1.19375,0.102491961414791
-1.179612,0.0906432748538012,-1.187478,0.100654252642174,-1.1901,0.102491961414791
-1.175974,0.0906432748538012,-1.183831,0.101157523905385,-1.18645,0.102893890675241
-1.172336,0.0906432748538012,-1.180184,0.101157523905385,-1.1828,0.103295819935691
-1.168698,0.0906432748538012,-1.176537,0.101157523905385,-1.17915,0.103697749196141
-1.16506,0.0906432748538012,-1.17289,0.101660795168596,-1.1755,0.104099678456592
-1.161422,0.0921052631578947,-1.169243,0.102164066431807,-1.17185,0.104099678456592
-1.157784,0.0921052631578947,-1.165596,0.102164066431807,-1.1682,0.104501607717042
-1.154146,0.0935672514619883,-1.161949,0.103170608958228,-1.16455,0.104501607717042
-1.150508,0.0935672514619883,-1.158302,0.10417715148465,-1.1609,0.105305466237942
-1.14687,0.0935672514619883,-1.154655,0.10417715148465,-1.15725,0.105707395498392
-1.143232,0.0950292397660819,-1.151008,0.104680422747861,-1.1536,0.106109324758842
-1.139594,0.0950292397660819,-1.147361,0.105183694011072,-1.14995,0.106913183279743
-1.135956,0.0950292397660819,-1.143714,0.105183694011072,-1.1463,0.107315112540193
-1.132318,0.0950292397660819,-1.140067,0.105686965274283,-1.14265,0.107315112540193
-1.12868,0.0950292397660819,-1.13642,0.106190236537494,-1.139,0.108118971061093
-1.125042,0.097953216374269,-1.132773,0.106190236537494,-1.13535,0.108118971061093
-1.121404,0.0994152046783626,-1.129126,0.106693507800705,-1.1317,0.108118971061093
-1.117766,0.0994152046783626,-1.125479,0.107700050327126,-1.12805,0.108520900321543
-1.114128,0.0994152046783626,-1.121832,0.108706592853548,-1.1244,0.109324758842444
-1.11049,0.10233918128655,-1.118185,0.109209864116759,-1.12075,0.109726688102894
-1.106852,0.103801169590643,-1.114538,0.10971313537997,-1.1171,0.110128617363344
-1.103214,0.10672514619883,-1.110891,0.10971313537997,-1.11345,0.110530546623794
-1.099576,0.108187134502924,-1.107244,0.110719677906392,-1.1098,0.110530546623794
-1.095938,0.108187134502924,-1.103597,0.110719677906392,-1.10615,0.112138263665595
-1.0923,0.108187134502924,-1.09995,0.110719677906392,-1.1025,0.112942122186495
-1.088662,0.111111111111111,-1.096303,0.112229491696024,-1.09885,0.114549839228296
-1.085024,0.112573099415205,-1.092656,0.112732762959235,-1.0952,0.114951768488746
-1.081386,0.112573099415205,-1.089009,0.114242576748868,-1.09155,0.115353697749196
-1.077748,0.112573099415205,-1.085362,0.114745848012079,-1.0879,0.115755627009646
-1.07411,0.112573099415205,-1.081715,0.115249119275289,-1.08425,0.116961414790997
-1.070472,0.112573099415205,-1.078068,0.115249119275289,-1.0806,0.116961414790997
-1.066834,0.112573099415205,-1.074421,0.115249119275289,-1.07695,0.116961414790997
-1.063196,0.112573099415205,-1.070774,0.115249119275289,-1.0733,0.116961414790997
-1.059558,0.114035087719298,-1.067127,0.1157523905385,-1.06965,0.116961414790997
-1.05592,0.114035087719298,-1.06348,0.116758933064922,-1.066,0.116961414790997
-1.052282,0.115497076023392,-1.059833,0.117262204328133,-1.06235,0.116961414790997
-1.048644,0.115497076023392,-1.056186,0.117765475591344,-1.0587,0.117765273311897
-1.045006,0.115497076023392,-1.052539,0.117765475591344,-1.05505,0.117765273311897
-1.041368,0.115497076023392,-1.048892,0.118268746854555,-1.0514,0.118167202572347
-1.03773,0.115497076023392,-1.045245,0.118268746854555,-1.04775,0.118569131832797
-1.034092,0.115497076023392,-1.041598,0.119778560644187,-1.0441,0.118569131832797
-1.030454,0.115497076023392,-1.037951,0.120281831907398,-1.04045,0.119372990353698
-1.026816,0.115497076023392,-1.034304,0.122294916960242,-1.0368,0.119372990353698
-1.023178,0.116959064327485,-1.030657,0.125314544539507,-1.03315,0.121382636655949
-1.01954,0.119883040935673,-1.02701,0.126321087065929,-1.0295,0.121784565916399
-1.015902,0.119883040935673,-1.023363,0.128334172118772,-1.02585,0.122186495176849
-1.012264,0.12719298245614,-1.019716,0.130347257171615,-1.0222,0.122186495176849
-1.008626,0.130116959064327,-1.016069,0.133366884750881,-1.01855,0.123392282958199
-1.004988,0.140350877192982,-1.012422,0.134876698540513,-1.0149,0.125
-1.00135,0.153508771929825,-1.008775,0.1389028686462,-1.01125,0.127813504823151
-0.997712,0.171052631578947,-1.005128,0.141419224962255,-1.0076,0.130627009646302
-0.994074,0.176900584795322,-1.001481,0.143935581278309,-1.00395,0.135048231511254
-0.990436,0.181286549707602,-0.997834,0.148465022647207,-1.0003,0.142684887459807
-0.986798,0.187134502923977,-0.994187,0.154001006542526,-0.99665,0.151527331189711
-0.98316,0.195906432748538,-0.99054,0.157523905385003,-0.993,0.159967845659164
-0.979522,0.197368421052632,-0.986893,0.164066431806744,-0.98935,0.166800643086817
-0.975884,0.200292397660819,-0.983246,0.169099144438853,-0.9857,0.17443729903537
-0.972246,0.200292397660819,-0.979599,0.174635128334172,-0.98205,0.180868167202572
-0.968608,0.203216374269006,-0.975952,0.177654755913437,-0.9784,0.185289389067524
-0.96497,0.204678362573099,-0.972305,0.179667840966281,-0.97475,0.186093247588424
-0.961332,0.204678362573099,-0.968658,0.181177654755913,-0.9711,0.188906752411576
-0.957694,0.206140350877193,-0.965011,0.183694011071968,-0.96745,0.190112540192926
-0.954056,0.206140350877193,-0.961364,0.184197282335179,-0.9638,0.190916398713826
-0.950418,0.206140350877193,-0.957717,0.1852038248616,-0.96015,0.191720257234727
-0.94678,0.206140350877193,-0.95407,0.187216909914444,-0.9565,0.192122186495177
-0.943142,0.206140350877193,-0.950423,0.187720181177655,-0.95285,0.192524115755627
-0.939504,0.207602339181287,-0.946776,0.187720181177655,-0.9492,0.192524115755627
-0.935866,0.207602339181287,-0.943129,0.187720181177655,-0.94555,0.193327974276527
-0.932228,0.207602339181287,-0.939482,0.188223452440866,-0.9419,0.194131832797428
-0.92859,0.20906432748538,-0.935835,0.189229994967287,-0.93825,0.194131832797428
-0.924952,0.20906432748538,-0.932188,0.190236537493709,-0.9346,0.194935691318328
-0.921314,0.210526315789474,-0.928541,0.19073980875692,-0.93095,0.195739549839228
-0.917676,0.210526315789474,-0.924894,0.191243080020131,-0.9273,0.196141479099678
-0.914038,0.211988304093567,-0.921247,0.192249622546553,-0.92365,0.196141479099678
-0.9104,0.213450292397661,-0.9176,0.192752893809763,-0.92,0.196141479099678
-0.906762,0.214912280701754,-0.913953,0.193256165072974,-0.91635,0.196141479099678
-0.903124,0.214912280701754,-0.910306,0.193759436336185,-0.9127,0.196141479099678
-0.899486,0.216374269005848,-0.906659,0.194262707599396,-0.90905,0.196543408360129
-0.895848,0.216374269005848,-0.903012,0.194262707599396,-0.9054,0.196543408360129
-0.89221,0.219298245614035,-0.899365,0.194262707599396,-0.90175,0.196945337620579
-0.888572,0.219298245614035,-0.895718,0.194262707599396,-0.8981,0.197347266881029
-0.884934,0.219298245614035,-0.892071,0.194765978862607,-0.89445,0.198151125401929
-0.881296,0.219298245614035,-0.888424,0.194765978862607,-0.8908,0.198553054662379
-0.877658,0.219298245614035,-0.884777,0.195269250125818,-0.88715,0.19895498392283
-0.87402,0.222222222222222,-0.88113,0.195269250125818,-0.8835,0.19895498392283
-0.870382,0.222222222222222,-0.877483,0.195772521389029,-0.87985,0.19895498392283
-0.866744,0.222222222222222,-0.873836,0.195772521389029,-0.8762,0.20056270096463
-0.863106,0.222222222222222,-0.870189,0.19627579265224,-0.87255,0.20056270096463
-0.859468,0.222222222222222,-0.866542,0.19627579265224,-0.8689,0.20096463022508
-0.85583,0.222222222222222,-0.862895,0.19677906391545,-0.86525,0.20096463022508
-0.852192,0.222222222222222,-0.859248,0.197785606441872,-0.8616,0.201366559485531
-0.848554,0.222222222222222,-0.855601,0.197785606441872,-0.85795,0.201366559485531
-0.844916,0.222222222222222,-0.851954,0.198288877705083,-0.8543,0.202572347266881
-0.841278,0.222222222222222,-0.848307,0.198792148968294,-0.85065,0.202572347266881
-0.83764,0.225146198830409,-0.84466,0.198792148968294,-0.847,0.202572347266881
-0.834002,0.225146198830409,-0.841013,0.199798691494716,-0.84335,0.202572347266881
-0.830364,0.225146198830409,-0.837366,0.199798691494716,-0.8397,0.203376205787781
-0.826726,0.225146198830409,-0.833719,0.200301962757927,-0.83605,0.203778135048232
-0.823088,0.226608187134503,-0.830072,0.201308505284348,-0.8324,0.204983922829582
-0.81945,0.228070175438596,-0.826425,0.201811776547559,-0.82875,0.205787781350482
-0.815812,0.228070175438596,-0.822778,0.20231504781077,-0.8251,0.206591639871383
-0.812174,0.228070175438596,-0.819131,0.202818319073981,-0.82145,0.206591639871383
-0.808536,0.228070175438596,-0.815484,0.202818319073981,-0.8178,0.206993569131833
-0.804898,0.22953216374269,-0.811837,0.202818319073981,-0.81415,0.208199356913183
-0.80126,0.230994152046784,-0.80819,0.203824861600403,-0.8105,0.208601286173633
-0.797622,0.232456140350877,-0.804543,0.204328132863613,-0.80685,0.208601286173633
-0.793984,0.232456140350877,-0.800896,0.204831404126824,-0.8032,0.210209003215434
-0.790346,0.232456140350877,-0.797249,0.205837946653246,-0.79955,0.210610932475884
-0.786708,0.233918128654971,-0.793602,0.206844489179668,-0.7959,0.212620578778135
-0.78307,0.236842105263158,-0.789955,0.20785103170609,-0.79225,0.213826366559486
-0.779432,0.236842105263158,-0.786308,0.209864116758933,-0.7886,0.215434083601286
-0.775794,0.241228070175439,-0.782661,0.211373930548566,-0.78495,0.217845659163987
-0.772156,0.247076023391813,-0.779014,0.212883744338198,-0.7813,0.219051446945338
-0.768518,0.248538011695906,-0.775367,0.214393558127831,-0.77765,0.221864951768489
-0.76488,0.251461988304094,-0.77172,0.217916456970307,-0.774,0.22508038585209
-0.761242,0.252923976608187,-0.768073,0.220936084549572,-0.77035,0.227893890675241
-0.757604,0.252923976608187,-0.764426,0.222445898339205,-0.7667,0.229903536977492
-0.753966,0.254385964912281,-0.760779,0.222445898339205,-0.76305,0.231511254019293
-0.750328,0.254385964912281,-0.757132,0.223452440865627,-0.7594,0.233520900321543
-0.74669,0.254385964912281,-0.753485,0.224962254655259,-0.75575,0.235128617363344
-0.743052,0.254385964912281,-0.749838,0.22546552591847,-0.7521,0.237942122186495
-0.739414,0.254385964912281,-0.746191,0.227981882234524,-0.74845,0.238745980707395
-0.735776,0.254385964912281,-0.742544,0.23100150981379,-0.7448,0.239951768488746
-0.732138,0.255847953216374,-0.738897,0.232008052340211,-0.74115,0.240755627009646
-0.7285,0.255847953216374,-0.73525,0.233014594866633,-0.7375,0.240755627009646
-0.724862,0.257309941520468,-0.731603,0.233517866129844,-0.73385,0.240755627009646
-0.721224,0.257309941520468,-0.727956,0.233517866129844,-0.7302,0.241157556270096
-0.717586,0.257309941520468,-0.724309,0.234021137393055,-0.72655,0.241559485530547
-0.713948,0.257309941520468,-0.720662,0.234524408656266,-0.7229,0.241559485530547
-0.71031,0.257309941520468,-0.717015,0.236537493709109,-0.71925,0.241961414790997
-0.706672,0.257309941520468,-0.713368,0.23704076497232,-0.7156,0.242363344051447
-0.703034,0.257309941520468,-0.709721,0.239053850025164,-0.71195,0.242765273311897
-0.699396,0.257309941520468,-0.706074,0.241066935078007,-0.7083,0.243167202572347
-0.695758,0.260233918128655,-0.702427,0.244086562657272,-0.70465,0.243971061093248
-0.69212,0.260233918128655,-0.69878,0.245596376446905,-0.701,0.245176848874598
-0.688482,0.263157894736842,-0.695133,0.248112732762959,-0.69735,0.245980707395498
-0.684844,0.263157894736842,-0.691486,0.249622546552592,-0.6937,0.248392282958199
-0.681206,0.264619883040936,-0.687839,0.251132360342224,-0.69005,0.25120578778135
-0.677568,0.267543859649123,-0.684192,0.251635631605435,-0.6864,0.254421221864952
-0.67393,0.269005847953216,-0.680545,0.252642174131857,-0.68275,0.258842443729904
-0.670292,0.274853801169591,-0.676898,0.255158530447911,-0.6791,0.263263665594855
-0.666654,0.276315789473684,-0.673251,0.26019124308002,-0.67545,0.266479099678457
-0.663016,0.283625730994152,-0.669604,0.26572722697534,-0.6718,0.269694533762058
-0.659378,0.292397660818713,-0.665957,0.271263210870659,-0.66815,0.27411575562701
-0.65574,0.292397660818713,-0.66231,0.274786109713135,-0.6645,0.278536977491961
-0.652102,0.295321637426901,-0.658663,0.276799194765979,-0.66085,0.284565916398714
-0.648464,0.298245614035088,-0.655016,0.280825364871666,-0.6572,0.288585209003215
-0.644826,0.299707602339181,-0.651369,0.285354806240564,-0.65355,0.294212218649518
-0.641188,0.299707602339181,-0.647722,0.286361348766985,-0.6499,0.297025723472669
-0.63755,0.301169590643275,-0.644075,0.287871162556618,-0.64625,0.297427652733119
-0.633912,0.301169590643275,-0.640428,0.28887770508304,-0.6426,0.30024115755627
-0.630274,0.304093567251462,-0.636781,0.289380976346251,-0.63895,0.301446945337621
-0.626636,0.304093567251462,-0.633134,0.289884247609462,-0.6353,0.302652733118971
-0.622998,0.304093567251462,-0.629487,0.290890790135883,-0.63165,0.303054662379421
-0.61936,0.304093567251462,-0.62584,0.291394061399094,-0.628,0.303456591639871
-0.615722,0.304093567251462,-0.622193,0.292903875188727,-0.62435,0.304260450160772
-0.612084,0.304093567251462,-0.618546,0.292903875188727,-0.6207,0.305466237942122
-0.608446,0.304093567251462,-0.614899,0.292903875188727,-0.61705,0.305868167202572
-0.604808,0.307017543859649,-0.611252,0.293910417715148,-0.6134,0.305868167202572
-0.60117,0.307017543859649,-0.607605,0.293910417715148,-0.60975,0.306270096463023
-0.597532,0.307017543859649,-0.603958,0.29491696024157,-0.6061,0.307877813504823
-0.593894,0.307017543859649,-0.600311,0.295420231504781,-0.60245,0.307877813504823
-0.590256,0.308479532163743,-0.596664,0.296426774031203,-0.5988,0.308279742765273
-0.586618,0.308479532163743,-0.593017,0.297433316557625,-0.59515,0.308681672025723
-0.58298,0.308479532163743,-0.58937,0.297433316557625,-0.5915,0.308681672025723
-0.579342,0.309941520467836,-0.585723,0.297433316557625,-0.58785,0.308681672025723
-0.575704,0.309941520467836,-0.582076,0.297433316557625,-0.5842,0.309083601286174
-0.572066,0.31140350877193,-0.578429,0.297936587820835,-0.58055,0.309887459807074
-0.568428,0.312865497076023,-0.574782,0.297936587820835,-0.5769,0.311093247588424
-0.56479,0.314327485380117,-0.571135,0.299446401610468,-0.57325,0.312299035369775
-0.561152,0.314327485380117,-0.567488,0.299446401610468,-0.5696,0.313102893890675
-0.557514,0.318713450292398,-0.563841,0.30045294413689,-0.56595,0.314710610932476
-0.553876,0.320175438596491,-0.560194,0.301459486663312,-0.5623,0.315112540192926
-0.550238,0.323099415204678,-0.556547,0.304479114242577,-0.55865,0.316318327974277
-0.5466,0.324561403508772,-0.5529,0.30649219929542,-0.555,0.318327974276527
-0.542962,0.326023391812865,-0.549253,0.308002013085053,-0.55135,0.321543408360129
-0.539324,0.326023391812865,-0.545606,0.310518369401107,-0.5477,0.322347266881029
-0.535686,0.330409356725146,-0.541959,0.311524911927529,-0.54405,0.322347266881029
-0.532048,0.330409356725146,-0.538312,0.312531454453951,-0.5404,0.323553054662379
-0.52841,0.33187134502924,-0.534665,0.315047810770005,-0.53675,0.32596463022508
-0.524772,0.333333333333333,-0.531018,0.316557624559638,-0.5331,0.327974276527331
-0.521134,0.333333333333333,-0.527371,0.319577252138903,-0.52945,0.329983922829582
-0.517496,0.334795321637427,-0.523724,0.319577252138903,-0.5258,0.331993569131833
-0.513858,0.33625730994152,-0.520077,0.320583794665325,-0.52215,0.334405144694534
-0.51022,0.33625730994152,-0.51643,0.321590337191746,-0.5185,0.335209003215434
-0.506582,0.337719298245614,-0.512783,0.323100150981379,-0.51485,0.336012861736334
-0.502944,0.339181286549708,-0.509136,0.324609964771012,-0.5112,0.336414790996785
-0.499306,0.343567251461988,-0.505489,0.325616507297433,-0.50755,0.336816720257235
-0.495668,0.345029239766082,-0.501842,0.325616507297433,-0.5039,0.337218649517685
-0.49203,0.346491228070175,-0.498195,0.328132863613488,-0.50025,0.340836012861736
-0.488392,0.347953216374269,-0.494548,0.32964267740312,-0.4966,0.343649517684887
-0.484754,0.349415204678363,-0.490901,0.330145948666331,-0.49295,0.346864951768489
-0.481116,0.350877192982456,-0.487254,0.331655762455964,-0.4893,0.35008038585209
-0.477478,0.35233918128655,-0.483607,0.333668847508807,-0.48565,0.351688102893891
-0.47384,0.35233918128655,-0.47996,0.334172118772018,-0.482,0.353295819935691
-0.470202,0.35233918128655,-0.476313,0.336185203824862,-0.47835,0.354501607717042
-0.466564,0.35233918128655,-0.472666,0.337191746351283,-0.4747,0.355707395498392
