GBE- mean, std, GBE subset- mean, std, non-GBE- mean, std
-0.0393486970222269,0.0703747690517994,-0.0399405581205961,0.0714330409789746,-0.0390794424872421,0.0698930096172831
-0.0396776467594233,0.0709631158762018,-0.0402645811356722,0.0720125626718305,-0.0394143390715607,0.0704919813302159
-0.039999936372835,0.071539552342171,-0.0405817788616274,0.0725798782372175,-0.0397427533750452,0.0710793603795923
-0.0403156329928254,0.072104198477475,-0.040892229906823,0.0731351282577902,-0.0400647457462318,0.0716552546934061
-0.0406248083627969,0.0726571825530393,-0.0411960193491318,0.0736784648807794,-0.0403803769888005,0.0722197730149093
-0.040927538868198,0.0731986411522888,-0.0414932319183696,0.0742100396250009,-0.0406897088605318,0.0727730257823944
-0.0412239035603882,0.0737287156392106,-0.041783957831758,0.0747300138297557,-0.0409928089914713,0.073315133945649
-0.0415139871356024,0.0742475574903715,-0.0420682933368383,0.075238559603208,-0.0412897507146114,0.073846228655993
-0.0417978769377285,0.0747553228976373,-0.0423463355248391,0.0757358505660152,-0.0415806069044545,0.0743664402418893
-0.04207566046923,0.0752521683176967,-0.0426181815197677,0.0762220603988234,-0.0418654547028583,0.0748759066480713
-0.0423474287166954,0.0757382564472607,-0.0428839283717201,0.0766973626580919,-0.0421443726778612,0.0753747683737919
-0.0426132707794837,0.076213746608139,-0.0431436724730826,0.0771619297247858,-0.0424174432196206,0.0758631727567956
-0.042873279626385,0.0766788050523701,-0.0433975129463523,0.0776159388728932,-0.042684747882265,0.0763412656246936
-0.0431275507020122,0.0771336024601837,-0.043645549947342,0.078059569215843,-0.0429463705357625,0.0768091969398921
-0.0433761750506396,0.0775783016321869,-0.0438878840086811,0.0784930005201638,-0.0432023967729418,0.0772671197633002
-0.0436192447642234,0.0780130672329374,-0.0441246174700872,0.0789164157909518,-0.0434529134071827,0.0777151893353325
-0.0438568526007509,0.0784380651240441,-0.0443558503542563,0.0793299938962958,-0.043698007572692,0.0781535614788992
-0.0440890924149524,0.0788534631603363,-0.0445816824396651,0.0797339132525826,-0.04393776878315,0.0785823962801367
-0.0443160578755061,0.0792594288491225,-0.0448022128277404,0.080128351081981,-0.0441722870601874,0.0790018547402828
-0.0445378435320327,0.0796561312694434,-0.0450175409828329,0.0805134852500616,-0.044401651834088,0.0794120967789186
-0.0447545440330037,0.0800437396680488,-0.0452277650839825,0.0808894913172545,-0.0446259493615526,0.0798132766470989
-0.0449662543485055,0.0804224238731992,-0.0454329846216749,0.0812565471919307,-0.0448452670279119,0.0802055506204919
-0.0451730687024233,0.080792352365568,-0.0456332989087919,0.0816148304687797,-0.0450596919207198,0.0805890744298324
-0.0453750814712454,0.0811536939055372,-0.0458288051476559,0.0819645149734419,-0.0452693120959849,0.0809640055454634
-0.0455723847350927,0.0815066131502858,-0.0460196017681276,0.0823057767285962,-0.0454742142157919,0.0813304989317961
-0.0457650688995677,0.0818512717425574,-0.0462057857828563,0.082638789221418,-0.0456744844254865,0.0816887086318619
-0.045953224048653,0.0821878307749693,-0.0463874530977085,0.0829637239532833,-0.0458702094582891,0.0820387897457224
-0.0461369414950975,0.0825164535330299,-0.0465646974522931,0.083280748548699,-0.0460614762286502,0.0823808976953125
-0.0463163115579854,0.0828373015040405,-0.0467376117447027,0.0835900291236116,-0.0462483697723285,0.0827151845475883
-0.0464914220587942,0.0831505317111862,-0.0469062884224528,0.0838917309905381,-0.0464309757815371,0.0830418035408023
-0.0466623607414038,0.083456301042414,-0.047070819025446,0.0841860178459314,-0.0466093778447432,0.0833609041418166
-0.0468292133423583,0.0837547628112018,-0.047231294242848,0.084473051868431,-0.0467836585464136,0.0836726340283914
-0.0469920649198999,0.0840460691225541,-0.0473878027433507,0.0847529916183551,-0.0469538994820047,0.0839771391098169
-0.0471510000363973,0.0843303711948198,-0.047540431871395,0.085025993287384,-0.0471201822522041,0.0842745652987213
-0.0473061021413556,0.0846078182457338,-0.0476892677598296,0.0852922109021709,-0.0472825877214543,0.0845650571946699
-0.0474574530491028,0.0848785565644137,-0.0478343941808101,0.0855517942689805,-0.0474411954697907,0.0848487571108234
-0.0476051340699549,0.0851427315331303,-0.0479758942622791,0.0858048920447323,-0.0475960841546661,0.0851258057013757
-0.0477492243559605,0.0854004846718759,-0.0481138503849041,0.0860516515413531,-0.0477473308088832,0.0853963407154219
-0.0478898016474785,0.0856519549916138,-0.0482483440457121,0.0862922184954194,-0.0478950116600559,0.0856604984670906
-0.0480269428162412,0.0858972799501643,-0.0483794544979431,0.0865267346273763,-0.048039201630986,0.0859184129342509
-0.0481607238809819,0.0861365954800564,-0.0485072592968987,0.0867553386222282,-0.0481799750781659,0.0861702170845362
-0.0482912199812612,0.0863700359464752,-0.0486318354889225,0.0869781682667149,-0.0483174048844944,0.0864160412473725
-0.048418505095735,0.0865977336374347,-0.0487532586474532,0.0871953587094024,-0.0484515629061786,0.0866560139155781
-0.0485426517057891,0.0868198181580977,-0.0488716022425739,0.0874070413361472,-0.0485825205365747,0.0868902627524926
-0.0486637307003809,0.0870364162659583,-0.0489869385119497,0.087613345329894,-0.0487103474320859,0.0871189123145214
-0.0487818121466202,0.0872476532521948,-0.0490993384781372,0.0878143976997971,-0.0488351124535368,0.0873420857375069
-0.0488969644564808,0.0874536514459609,-0.049208871278812,0.0880103220843158,-0.0489568831704075,0.0875599038522372
-0.0490092553133162,0.087654531868164,-0.0493156047250621,0.0882012397530175,-0.0490757256312201,0.0877724847754405
-0.0491187512244578,0.0878504134453809,-0.0494196060833058,0.0883872709983226,-0.0491917048106266,0.0879799447005995
-0.0492255173418892,0.0880414126793865,-0.049520941317327,0.0885685337825952,-0.049304884662701,0.0881823980007632
-0.049329617604405,0.0882276439035633,-0.0496196744853732,0.0887451426655208,-0.0494153279897119,0.0883799569802429
-0.0494311146925422,0.0884092192006226,-0.0497158687578216,0.088917210621277,-0.0495230963247867,0.0885727316772803
-0.0495300699770006,0.0885862483116008,-0.0498095855636594,0.0890848475047901,-0.0496282507192645,0.0887608312669966
-0.0496265436432397,0.0887588388542954,-0.0499008852604314,0.089248161258335,-0.049730850468071,0.0889443617885439
-0.0497205949121646,0.0889270967214742,-0.0499898273317958,0.0894072582628608,-0.0498309540694188,0.0891234278519403
-0.0498122813668469,0.0890911248774376,-0.0500764695474475,0.0895622418296065,-0.0499286187005116,0.08929813170605
-0.049901659495194,0.0892510243342403,-0.0501608682197267,0.0897132126658431,-0.0500239002877234,0.0894685733638142
-0.0499887845440238,0.0894068938809018,-0.0502430786058858,0.0898602695869224,-0.0501168534745881,0.089634850544807
-0.0500737103686758,0.0895588298197051,-0.0503231547270941,0.090003509202368,-0.0502075315348631,0.0897970585147857
-0.0501564895768707,0.0897069262295351,-0.0504011495978936,0.0901430263231629,-0.0502959873267902,0.0899552918022797
-0.050237174166831,0.0898512760955701,-0.0504771147971289,0.0902789131917578,-0.050382272488234,0.0901096427517527
-0.0503158150280895,0.0899919704249322,-0.050551100979342,0.0904112603952441,-0.0504664374992978,0.0902602016363681
-0.0503924617463628,0.0901290978859067,-0.0506231575459742,0.090540156277427,-0.0505485321380629,0.0904070574777506
-0.0504671628177314,0.0902627452035743,-0.0506933327124652,0.0906656870643768,-0.0506286047348646,0.0905502967041682
-0.05053996532925,0.0903929965846599,-0.050761673754892,0.0907879373028765,-0.0507067027508148,0.0906900041879858
-0.0506109155615201,0.0905199347883275,-0.0508282267609344,0.0909069894146946,-0.0507828727646884,0.0908262632297939
-0.050680058937072,0.0906436410457312,-0.0508930368649099,0.0910229241184875,-0.0508571603948874,0.0909591554112041
-0.0507474398681597,0.0907641947784299,-0.0509561481569438,0.0911358202689228,-0.0509296102580306,0.0910887605211628
-0.0508131015101083,0.0908816731591065,-0.0510176034955443,0.0912457545185596,-0.0510002660881543,0.0912151567682554
-0.0508770860504001,0.0909961516352551,-0.0510774449425949,0.0913528020929231,-0.0510691704729038,0.0913384203113532
-0.0509394347783381,0.0911077040417816,-0.0511357137306371,0.0914570367343891,-0.0511363652637778,0.0914586259943894
-0.0510001881810403,0.0912164027835063,-0.0511924499226753,0.0915585300931646,-0.0512018914081427,0.091575847046634
-0.0510593857051396,0.091322318404984,-0.0512476925061662,0.0916573518950919,-0.0512657888725163,0.0916901549435242
-0.0511170660233271,0.0914255200661516,-0.0513014796146403,0.0917535703383774,-0.0513280967144279,0.0918016195365137
-0.0511732668079983,0.0915260751353397,-0.0513538484846504,0.0918472520199654,-0.0513888531514966,0.0919103091728722
-0.051228024847943,0.0916240494034749,-0.0514048355286227,0.0919384620617876,-0.0514480954403935,0.0920162904820135
-0.0512813761088721,0.091719507191964,-0.0514544761839763,0.0920272638426983,-0.0515058601518489,0.0921196288676003
-0.0513333557779629,0.0918125114283004,-0.0515028050948392,0.0921137193222361,-0.0515621829218539,0.0922203880605248
-0.0513839981427351,0.0919031234314498,-0.0515498562312497,0.0921978892528947,-0.0516170987860958,0.0923186307190924
-0.0514333367093857,0.0919914031227675,-0.0515956626795241,0.0922798328073786,-0.0516706418621476,0.0924144178608055
-0.0514814041060358,0.0920774088537426,-0.0516402567337908,0.0923596077424393,-0.0517228454197506,0.0925078089873795
-0.051528232306459,0.0921611978083303,-0.0516836698109211,0.092437270246462,-0.0517737417846851,0.0925988619095717
-0.0515738524406582,0.0922428256616695,-0.0517259325346401,0.092512875090558,-0.0518233628114694,0.0926876335974849
-0.0516182949858379,0.0923223469227663,-0.0517670747694599,0.0925864756883363,-0.0518717396465554,0.0927741797569168
-0.0516615895942253,0.0923998146260987,-0.0518071255715627,0.0926581240062692,-0.0519189025741577,0.0928585545511987
-0.0517037652961329,0.0924752806931458,-0.0518461132987075,0.0927278707635823,-0.051964881362543,0.0929408112187472
-0.0517448503885615,0.0925487957301597,-0.0518840656394849,0.092795765481808,-0.0520097050032248,0.0930210016116083
-0.0517848724584121,0.092620409074661,-0.0519210096375012,0.0928618565286767,-0.0520534018015516,0.0930991763544919
-0.0518238584459389,0.0926901689094081,-0.0519569716053038,0.092926190965029,-0.0520959994004457,0.0931753848872843
-0.0518618345632559,0.0927581221162511,-0.0519919771771362,0.0929888146391854,-0.0521375248055658,0.0932496755099774
-0.0518988264898892,0.0928243146251232,-0.0520260513284683,0.0930497722216645,-0.0521780043977438,0.0933220954050407
-0.0519348593051193,0.0928887912918983,-0.0520592184010978,0.0931091072481733,-0.0522174639479308,0.0933926906635224
-0.0519699574395436,0.0929515958133007,-0.0520915021491637,0.0931668622044413,-0.0522559285821715,0.0934615062231817
-0.0520041447460633,0.0930127708524796,-0.0521229257345841,0.0932230785171629,-0.052293422843792,0.0935285859806476
-0.0520374444753018,0.0930723579962142,-0.0521535116355696,0.0932777963909677,-0.0523299707617685,0.0935939729119023
-0.052069879250287,0.0931303977074684,-0.0521832817935559,0.0933310550703566,-0.0523655958513833,0.0936577090743917
-0.052101471189719,0.0931869295485287,-0.0522122576617752,0.0933828929263057,-0.0524003209656202,0.0937198353418212
-0.0521322418108639,0.0932419920056712,-0.0522404601800846,0.093433347411228,-0.0524341683792285,0.093780391553
-0.052162212183742,0.0932956227657511,-0.0522679097283191,0.0934824549760089,-0.0524671598562671,0.0938394166329519
-0.052191402867475,0.0933478586010073,-0.0522946261205794,0.093530251060353,-0.052499316645028,0.093896948585515
-0.0522198338973883,0.0933987353486158,-0.0523206286625077,0.0935767701948941,-0.0525306594417002,0.0939530244273106
-0.0522475246980193,0.0934482877533433,-0.0523459361780938,0.0936220460482833,-0.0525612084911075,0.0940076803675148
-0.0522744942498469,0.0934965497647804,-0.0523705669488292,0.0936661113188657,-0.0525909835783286,0.0940609517929608
-0.0523007611211457,0.0935435545955466,-0.0523945388771394,0.0937089980273323,-0.0526200040673189,0.0941128733383519
-0.0523263433742347,0.0935893345535501,-0.0524178694286391,0.0937507374134893,-0.0526482888510843,0.0941634787956511
-0.052351258649547,0.0936339211921311,-0.0524405755651137,0.0937913598159521,-0.0526758562914358,0.0942128010063046
-0.0523755241404378,0.0936773452656159,-0.0524626738287897,0.0938308948227839,-0.0527027243660877,0.0942608721249818
-0.0523991566468196,0.0937196368250864,-0.0524841803358921,0.0938693712600213,-0.0527289105729376,0.0943077234487838
-0.0524221725197812,0.0937608251184582,-0.0525051107601361,0.0939068171623579,-0.0527544319976663,0.0943533855365782
-0.0524445876520337,0.09380093857393,-0.0525254803750657,0.0939432598488466,-0.052779305296041,0.0943978881795162
-0.0524664175778305,0.0938400049792245,-0.0525453040473386,0.0939787259107402,-0.0528035467513409,0.0944412605021883
-0.0524876774309224,0.0938780514045345,-0.0525645962794211,0.09401324128841,-0.0528271721986037,0.0944835308286028
-0.0525083819514267,0.0939151042176206,-0.0525833711597745,0.0940468311813523,-0.0528501970901463,0.0945247267972088
-0.052528545515268,0.0939511891345342,-0.0526016424409913,0.0940795201888856,-0.0528726365415087,0.0945648754447455
-0.052548182149222,0.0939863312464326,-0.0526194235102943,0.0941113322563346,-0.0528945052762943,0.0946040031064119
-0.0525673055178204,0.0940205549965515,-0.0526367274010141,0.0941422906963448,-0.0529158176637718,0.0946421354843534
-0.0525859289067121,0.0940538841509918,-0.0526535668324663,0.0941724182600021,-0.0529365877379592,0.0946792976810485
-0.0526040652540804,0.0940863418546722,-0.0526699541901069,0.0942017371011983,-0.052956829193441,0.0947155141923197
-0.0526217271875028,0.094117950696667,-0.0526859015493822,0.094230268819448,-0.0529765553466161,0.0947508088382179
-0.0526389270130834,0.0941487326908641,-0.0527014206543531,0.0942580344213755,-0.0529957792108037,0.0947852048964481
-0.0526556767323533,0.0941787093067296,-0.0527165229201952,0.0942850543256533,-0.0530145134474732,0.0948187250151487
-0.0526719880205763,0.0942079014306642,-0.052731219465447,0.0943113484204381,-0.0530327704124514,0.0948513912957682
-0.0526878722516298,0.0942363294098945,-0.0527455211140491,0.0943369360669948,-0.0530505621662702,0.0948832253113757
-0.0527033405213666,0.0942640130939408,-0.0527594384013375,0.0943618361105426,-0.0530679004764755,0.094914248111432
-0.0527184036517634,0.0942909718425439,-0.0527729815845142,0.0943860668987714,-0.0530847968104316,0.0949444802083935
-0.0527330721753889,0.0943172244983386,-0.0527861606562026,0.0944096463061863,-0.0531012623400664,0.0949739415858794
-0.0527473563613547,0.0943427894325479,-0.0527989853364074,0.0944325917194833,-0.0531173079745347,0.0950026517577325
-0.0527612662285547,0.0943676845687083,-0.0528114651025978,0.0944549200917243,-0.0531329443554864,0.0950306297594284
-0.0527748115320352,0.0943919273585869,-0.0528236091763166,0.0944766479181414,-0.0531481818477974,0.0950578941311888
-0.0527880017824227,0.0944155348168149,-0.0528354265320432,0.094497791252002,-0.0531630305390824,0.095084462917418
-0.0528008462388497,0.0944385235079075,-0.0528469259143737,0.0945183657354784,-0.053177500265618,0.0951103537133891
-0.0528133539161877,0.0944609095596835,-0.052858115822894,0.0945383865724849,-0.0531916006227221,0.0951355836831445
-0.052825533602044,0.0944827086934149,-0.0528690045299176,0.0945578685606664,-0.0532053409753592,0.0951601695785739
-0.0528373938509557,0.0945039362132548,-0.0528796001014899,0.0945768261287028,-0.053218730458621,0.095184127740727
-0.0528489429890534,0.0945246070152646,-0.0528899104018281,0.0945952733441655,-0.0532317779671394,0.0952074740804403
-0.0528601891361997,0.0945447356264745,-0.0528999430770729,0.0946132238843777,-0.0532444921738169,0.0952302241120757
-0.052871140187888,0.0945643361725798,-0.0529097055697999,0.0946306910625475,-0.0532568815500734,0.0952523929897887
-0.0528818038471494,0.0945834224352356,-0.0529192051280186,0.0946476878439807,-0.0532689543535843,0.0952739954853248
-0.052892187626326,0.0946020078546034,-0.0529284488085873,0.0946642268520074,-0.0532807186285566,0.095295045988589
-0.052902298838447,0.0946201055143001,-0.0529374434714299,0.0946803203579529,-0.0532921822170836,0.095315558527819
-0.0529121445998341,0.0946377281458491,-0.0529461957879196,0.0946959802958566,-0.0533033527592591,0.0953355467702
-0.0529217318527964,0.0946548881699047,-0.0529547122603051,0.0947112182971738,-0.0533142377028736,0.0953550240389039
-0.0529310673562429,0.0946715976792876,-0.0529629992129887,0.0947260456753771,-0.0533248443149457,0.0953740033336887
-0.0529401576968232,0.0946878684586287,-0.0529710628065065,0.0947404734507824,-0.0533351796827339,0.095392497332897
-0.0529490092819597,0.0947037119716951,-0.0529789090312745,0.0947545123393895,-0.0533452507087865,0.0954105183843452
-0.0529576283641531,0.094719139405548,-0.0529865437259807,0.0947681727857721,-0.0533550641140445,0.0954280785110628
-0.0529660210330961,0.0947341616557524,-0.0529939725746096,0.0947814649578862,-0.0533646264636456,0.0954451894574398
-0.0529741932211624,0.0947487893366487,-0.0530012011142549,0.0947943987610143,-0.0533739441576336,0.0954618626727391
-0.0529821507049038,0.0947630327838444,-0.0530082347248874,0.0948069838193272,-0.0533830234229718,0.0954781092964796
-0.0529898991036719,0.0947769020517984,-0.0530150786435156,0.0948192295011882,-0.0533918703331158,0.0954939401936234
-0.0529974438939396,0.0947904069392964,-0.053021737969708,0.0948311449291343,-0.0534004908085045,0.09550936595539
-0.0530047904091396,0.0948035569892255,-0.0530282176616307,0.0948427389728911,-0.0534088906290308,0.0955243969216925
-0.0530119438483945,0.0948163615042636,-0.0530345225519071,0.0948540202776154,-0.0534170754265094,0.0955390431677029
-0.0530189092645491,0.0948288295252118,-0.0530406573441953,0.0948649972576269,-0.0534250506852077,0.0955533145045816
-0.0530256915826404,0.0948409698641618,-0.0530466266128849,0.0948756780960857,-0.0534328217486541,0.0955672204916519
-0.0530322956028803,0.0948527911099599,-0.0530524348121718,0.0948860707611376,-0.0534403938282248,0.095580770451871
-0.0530387260035207,0.0948643016335146,-0.0530580862800238,0.0948961830131363,-0.0534477720026032,0.095593973470797
-0.0530449873339559,0.094875509575193,-0.0530635852400836,0.0949060224079428,-0.0534549612195689,0.0956068383999683
-0.0530510840272835,0.0948864228673297,-0.05306893579972,0.0949155962934339,-0.053461966298185,0.0956193738605293
-0.0530570203986427,0.0948970492310786,-0.0530741419538035,0.0949249118162779,-0.0534687919324578,0.0956315882499814
-0.0530628006528703,0.0949073961902908,-0.0530792075883456,0.094933975928446,-0.0534754427060194,0.0956434897684695
-0.0530684288879882,0.0949174710777308,-0.0530841364854746,0.0949427953959597,-0.0534819230792342,0.0956550863956978
-0.0530739090944133,0.0949272810336076,-0.0530889323255716,0.09495137680289,-0.0534882374036813,0.0956663859167574
-0.0530792451597431,0.0949368330142768,-0.0530935986921786,0.0949597265601166,-0.0534943899186857,0.095677395915793
-0.0530844408650452,0.0949461337855829,-0.0530981390718246,0.094967850904998,-0.0535003847539936,0.0956881237809771
-0.0530894998908387,0.0949551899334828,-0.053102556860959,0.0949757559137154,-0.0535062259396281,0.0956985767222602
-0.0530944258212445,0.0949640078713825,-0.0531068553600906,0.0949834474908458,-0.0535119174044026,0.0957087617685062
-0.0530992221540143,0.0949725938582439,-0.0531110377845184,0.0949909313885499,-0.0535174629791084,0.0957186857732632
-0.0531038922890443,0.0949809539781103,-0.0531151072632666,0.0949982132046598,-0.0535228663965462,0.095728355414769
